    Energy    <xanes>    
  -10.0000  3.2131816E-05
  -9.00000  3.5574763E-05
  -8.00000  3.9884172E-05
  -7.00000  4.5453150E-05
  -6.00000  5.2968171E-05
  -5.00000  6.3762307E-05
  -4.00000  8.0879171E-05
  -3.00000  1.1350361E-04
  -2.00000  2.1007440E-04
  -1.00000  5.2332008E-04
   0.00000  7.6299571E-04
   0.50000  9.6581395E-04
   1.00000  1.2735916E-03
   1.50000  1.5676929E-03
   2.00000  1.7079195E-03
   2.50000  1.6755746E-03
   3.00000  1.5784681E-03
   3.50000  1.5887660E-03
   4.00000  1.6940809E-03
   4.50000  1.7771833E-03
   5.00000  1.7793022E-03
   5.50000  1.7266334E-03
   6.00000  1.6628920E-03
   6.50000  1.6058009E-03
   7.00000  1.5671764E-03
   7.50000  1.5628863E-03
   8.00000  1.5919222E-03
   8.50000  1.6450955E-03
   9.00000  1.7214389E-03
   9.50000  1.8262081E-03
   10.0000  1.9564218E-03
   11.0000  2.2119540E-03
   12.0000  2.3370904E-03
   13.0000  2.3585323E-03
   14.0000  2.3723427E-03
   15.0000  2.3908986E-03
   16.0000  2.3899886E-03
   17.0000  2.3599647E-03
   18.0000  2.2932231E-03
   19.0000  2.2003794E-03
   20.0000  2.1071711E-03
   21.0000  2.0336285E-03
   22.0000  1.9854608E-03
   23.0000  1.9583946E-03
   24.0000  1.9454259E-03
   25.0000  1.9412614E-03
   26.0000  1.9433518E-03
   27.0000  1.9510966E-03
   28.0000  1.9647029E-03
   29.0000  1.9843568E-03
   30.0000  2.0098164E-03
   31.0000  2.0403628E-03
   32.0000  2.0749411E-03
   33.0000  2.1122835E-03
   34.0000  2.1509494E-03
   35.0000  2.1893695E-03
   36.0000  2.2259355E-03
   37.0000  2.2590455E-03
   38.0000  2.2870622E-03
   39.0000  2.3083186E-03
   40.0000  2.3213198E-03
   41.0000  2.3250958E-03
   42.0000  2.3195053E-03
   43.0000  2.3053205E-03
   44.0000  2.2840664E-03
   45.0000  2.2577252E-03
   46.0000  2.2284513E-03
   47.0000  2.1983755E-03
   48.0000  2.1694779E-03
   49.0000  2.1434694E-03
   50.0000  2.1216580E-03
   52.0000  2.0932219E-03
   54.0000  2.0839928E-03
   56.0000  2.0875750E-03
   58.0000  2.0962333E-03
   60.0000  2.1046171E-03
   62.0000  2.1108510E-03
   64.0000  2.1159783E-03
   66.0000  2.1227741E-03
   68.0000  2.1342073E-03
   70.0000  2.1519652E-03
   72.0000  2.1757747E-03
   74.0000  2.2037526E-03
   76.0000  2.2332868E-03
   78.0000  2.2618315E-03
   80.0000  2.2873104E-03
   82.0000  2.3081493E-03
   84.0000  2.3231559E-03
   86.0000  2.3314666E-03
   88.0000  2.3326534E-03
   90.0000  2.3269484E-03
   92.0000  2.3154597E-03
   94.0000  2.3001826E-03
   96.0000  2.2836412E-03
   98.0000  2.2682054E-03
   100.000  2.2554131E-03
