    Energy    <xanes>    
  -10.0000  5.1798005E-05
  -9.00000  6.2971024E-05
  -8.00000  8.1695292E-05
  -7.00000  1.2130400E-04
  -6.00000  2.6469971E-04
  -5.00000  6.8675518E-04
  -4.00000  7.5163701E-04
  -3.00000  9.9753483E-04
  -2.00000  1.4716878E-03
  -1.00000  1.5024744E-03
   0.00000  1.2386283E-03
   0.50000  1.1383294E-03
   1.00000  1.0857616E-03
   1.50000  1.0907978E-03
   2.00000  1.1529388E-03
   2.50000  1.2613202E-03
   3.00000  1.3917193E-03
   3.50000  1.5144675E-03
   4.00000  1.6233073E-03
   4.50000  1.7396683E-03
   5.00000  1.8772011E-03
   5.50000  2.0232278E-03
   6.00000  2.1570550E-03
   6.50000  2.2755537E-03
   7.00000  2.3865878E-03
   7.50000  2.4911681E-03
   8.00000  2.5806433E-03
   8.50000  2.6469123E-03
   9.00000  2.6879478E-03
   9.50000  2.7029295E-03
   10.0000  2.6949586E-03
   11.0000  2.6552356E-03
   12.0000  2.6089486E-03
   13.0000  2.4932251E-03
   14.0000  2.2966572E-03
   15.0000  2.0937859E-03
   16.0000  1.9400621E-03
   17.0000  1.8467461E-03
   18.0000  1.8043525E-03
   19.0000  1.7980830E-03
   20.0000  1.8139991E-03
   21.0000  1.8417118E-03
   22.0000  1.8747092E-03
   23.0000  1.9093095E-03
   24.0000  1.9438144E-03
   25.0000  1.9782650E-03
   26.0000  2.0140138E-03
   27.0000  2.0527788E-03
   28.0000  2.0957937E-03
   29.0000  2.1436005E-03
   30.0000  2.1963058E-03
   31.0000  2.2536803E-03
   32.0000  2.3146187E-03
   33.0000  2.3761028E-03
   34.0000  2.4325130E-03
   35.0000  2.4762247E-03
   36.0000  2.4996701E-03
   37.0000  2.4979661E-03
   38.0000  2.4706939E-03
   39.0000  2.4219279E-03
   40.0000  2.3587224E-03
   41.0000  2.2890621E-03
   42.0000  2.2202154E-03
   43.0000  2.1578299E-03
   44.0000  2.1056195E-03
   45.0000  2.0653940E-03
   46.0000  2.0372781E-03
   47.0000  2.0200580E-03
   48.0000  2.0116292E-03
   49.0000  2.0095120E-03
   50.0000  2.0113616E-03
   52.0000  2.0203690E-03
   54.0000  2.0318206E-03
   56.0000  2.0448410E-03
   58.0000  2.0582188E-03
   60.0000  2.0698844E-03
   62.0000  2.0805088E-03
   64.0000  2.0944786E-03
   66.0000  2.1167940E-03
   68.0000  2.1502955E-03
   70.0000  2.1951322E-03
   72.0000  2.2487199E-03
   74.0000  2.3056095E-03
   76.0000  2.3583884E-03
   78.0000  2.3997690E-03
   80.0000  2.4245976E-03
   82.0000  2.4307397E-03
   84.0000  2.4189343E-03
   86.0000  2.3923674E-03
   88.0000  2.3563494E-03
   90.0000  2.3176641E-03
   92.0000  2.2830679E-03
   94.0000  2.2573050E-03
   96.0000  2.2417990E-03
   98.0000  2.2348426E-03
   100.000  2.2330936E-03
