    Energy    <xanes>    
  -10.0000  3.5266690E-05
  -9.00000  3.9532807E-05
  -8.00000  4.5058956E-05
  -7.00000  5.2540894E-05
  -6.00000  6.3322919E-05
  -5.00000  8.0389399E-05
  -4.00000  1.1192617E-04
  -3.00000  1.9017914E-04
  -2.00000  5.5511195E-04
  -1.00000  1.2197501E-03
   0.00000  1.0924657E-03
   0.50000  1.1206897E-03
   1.00000  1.1869630E-03
   1.50000  1.2627438E-03
   2.00000  1.3373371E-03
   2.50000  1.3844900E-03
   3.00000  1.3826332E-03
   3.50000  1.3416845E-03
   4.00000  1.3182552E-03
   4.50000  1.3427788E-03
   5.00000  1.3882526E-03
   5.50000  1.4337250E-03
   6.00000  1.4972418E-03
   6.50000  1.6099279E-03
   7.00000  1.7852689E-03
   7.50000  2.0054058E-03
   8.00000  2.2346097E-03
   8.50000  2.4488090E-03
   9.00000  2.6254334E-03
   9.50000  2.7318399E-03
   10.0000  2.7531610E-03
   11.0000  2.6590690E-03
   12.0000  2.5836300E-03
   13.0000  2.5879248E-03
   14.0000  2.6388443E-03
   15.0000  2.5512059E-03
   16.0000  2.2954140E-03
   17.0000  2.0333979E-03
   18.0000  1.8604652E-03
   19.0000  1.7783204E-03
   20.0000  1.7591276E-03
   21.0000  1.7753296E-03
   22.0000  1.8073348E-03
   23.0000  1.8442501E-03
   24.0000  1.8811134E-03
   25.0000  1.9157027E-03
   26.0000  1.9475643E-03
   27.0000  1.9783446E-03
   28.0000  2.0112329E-03
   29.0000  2.0493006E-03
   30.0000  2.0940809E-03
   31.0000  2.1453452E-03
   32.0000  2.2018972E-03
   33.0000  2.2623941E-03
   34.0000  2.3251934E-03
   35.0000  2.3871212E-03
   36.0000  2.4422764E-03
   37.0000  2.4824140E-03
   38.0000  2.4994750E-03
   39.0000  2.4889957E-03
   40.0000  2.4521194E-03
   41.0000  2.3949713E-03
   42.0000  2.3262066E-03
   43.0000  2.2544829E-03
   44.0000  2.1869307E-03
   45.0000  2.1285949E-03
   46.0000  2.0823772E-03
   47.0000  2.0491999E-03
   48.0000  2.0283298E-03
   49.0000  2.0178339E-03
   50.0000  2.0150891E-03
   52.0000  2.0218784E-03
   54.0000  2.0315627E-03
   56.0000  2.0384775E-03
   58.0000  2.0444480E-03
   60.0000  2.0507989E-03
   62.0000  2.0571766E-03
   64.0000  2.0652932E-03
   66.0000  2.0795143E-03
   68.0000  2.1035955E-03
   70.0000  2.1386068E-03
   72.0000  2.1834034E-03
   74.0000  2.2352532E-03
   76.0000  2.2896429E-03
   78.0000  2.3403447E-03
   80.0000  2.3805927E-03
   82.0000  2.4049200E-03
   84.0000  2.4106017E-03
   86.0000  2.3981392E-03
   88.0000  2.3709735E-03
   90.0000  2.3348039E-03
   92.0000  2.2965056E-03
   94.0000  2.2624613E-03
   96.0000  2.2367063E-03
   98.0000  2.2199377E-03
   100.000  2.2101395E-03
