    Energy    <xanes>    
  -10.0000  3.1391979E-05
  -9.00000  3.4526183E-05
  -8.00000  3.8369199E-05
  -7.00000  4.3201719E-05
  -6.00000  4.9480677E-05
  -5.00000  5.8007090E-05
  -4.00000  7.0333532E-05
  -3.00000  8.9935285E-05
  -2.00000  1.2654783E-04
  -1.00000  2.2084149E-04
   0.00000  6.7034981E-04
   0.50000  1.0438940E-03
   1.00000  1.2768396E-03
   1.50000  1.3934545E-03
   2.00000  1.3980150E-03
   2.50000  1.3406838E-03
   3.00000  1.2883252E-03
   3.50000  1.2720411E-03
   4.00000  1.2825590E-03
   4.50000  1.3125589E-03
   5.00000  1.3796983E-03
   5.50000  1.5034781E-03
   6.00000  1.7000905E-03
   6.50000  1.9653451E-03
   7.00000  2.2574070E-03
   7.50000  2.5250826E-03
   8.00000  2.7404234E-03
   8.50000  2.8657458E-03
   9.00000  2.8748464E-03
   9.50000  2.8037790E-03
   10.0000  2.7221351E-03
   11.0000  2.6056779E-03
   12.0000  2.5233323E-03
   13.0000  2.5922483E-03
   14.0000  2.5916796E-03
   15.0000  2.3663002E-03
   16.0000  2.0900848E-03
   17.0000  1.9024931E-03
   18.0000  1.8168099E-03
   19.0000  1.7987712E-03
   20.0000  1.8109753E-03
   21.0000  1.8291796E-03
   22.0000  1.8465287E-03
   23.0000  1.8660978E-03
   24.0000  1.8906875E-03
   25.0000  1.9196530E-03
   26.0000  1.9517440E-03
   27.0000  1.9875422E-03
   28.0000  2.0288405E-03
   29.0000  2.0767460E-03
   30.0000  2.1308199E-03
   31.0000  2.1896479E-03
   32.0000  2.2517019E-03
   33.0000  2.3152771E-03
   34.0000  2.3773308E-03
   35.0000  2.4323511E-03
   36.0000  2.4727523E-03
   37.0000  2.4912052E-03
   38.0000  2.4836247E-03
   39.0000  2.4508536E-03
   40.0000  2.3981369E-03
   41.0000  2.3331281E-03
   42.0000  2.2638092E-03
   43.0000  2.1971150E-03
   44.0000  2.1382720E-03
   45.0000  2.0905797E-03
   46.0000  2.0554567E-03
   47.0000  2.0326794E-03
   48.0000  2.0207528E-03
   49.0000  2.0173506E-03
   50.0000  2.0197730E-03
   52.0000  2.0320036E-03
   54.0000  2.0431059E-03
   56.0000  2.0496547E-03
   58.0000  2.0544151E-03
   60.0000  2.0600942E-03
   62.0000  2.0682028E-03
   64.0000  2.0807234E-03
   66.0000  2.1002254E-03
   68.0000  2.1284342E-03
   70.0000  2.1655034E-03
   72.0000  2.2101960E-03
   74.0000  2.2598050E-03
   76.0000  2.3097432E-03
   78.0000  2.3537980E-03
   80.0000  2.3855913E-03
   82.0000  2.4005861E-03
   84.0000  2.3974570E-03
   86.0000  2.3782226E-03
   88.0000  2.3475015E-03
   90.0000  2.3115038E-03
   92.0000  2.2768119E-03
   94.0000  2.2487839E-03
   96.0000  2.2300505E-03
   98.0000  2.2200330E-03
   100.000  2.2159298E-03
