    Energy    <xanes>    
  -10.0000  4.6513558E-05
  -9.00000  5.4577957E-05
  -8.00000  6.6414290E-05
  -7.00000  8.5769677E-05
  -6.00000  1.2429017E-04
  -5.00000  2.4440337E-04
  -4.00000  6.6043156E-04
  -3.00000  9.9069622E-04
  -2.00000  1.4630260E-03
  -1.00000  1.5707399E-03
   0.00000  1.4305014E-03
   0.50000  1.3364465E-03
   1.00000  1.2707397E-03
   1.50000  1.2352841E-03
   2.00000  1.2324881E-03
   2.50000  1.2744384E-03
   3.00000  1.3565934E-03
   3.50000  1.4512657E-03
   4.00000  1.5382523E-03
   4.50000  1.6239810E-03
   5.00000  1.7208683E-03
   5.50000  1.8347213E-03
   6.00000  1.9665365E-03
   6.50000  2.1055148E-03
   7.00000  2.2361818E-03
   7.50000  2.3511192E-03
   8.00000  2.4472627E-03
   8.50000  2.5209854E-03
   9.00000  2.5710806E-03
   9.50000  2.6020441E-03
   10.0000  2.6196684E-03
   11.0000  2.6254768E-03
   12.0000  2.6061394E-03
   13.0000  2.5471561E-03
   14.0000  2.4084949E-03
   15.0000  2.2161391E-03
   16.0000  2.0377324E-03
   17.0000  1.9113125E-03
   18.0000  1.8404721E-03
   19.0000  1.8135291E-03
   20.0000  1.8156234E-03
   21.0000  1.8344480E-03
   22.0000  1.8620994E-03
   23.0000  1.8943230E-03
   24.0000  1.9289802E-03
   25.0000  1.9650747E-03
   26.0000  2.0024296E-03
   27.0000  2.0414816E-03
   28.0000  2.0828979E-03
   29.0000  2.1271926E-03
   30.0000  2.1745803E-03
   31.0000  2.2249646E-03
   32.0000  2.2777019E-03
   33.0000  2.3309642E-03
   34.0000  2.3810757E-03
   35.0000  2.4225960E-03
   36.0000  2.4495913E-03
   37.0000  2.4576184E-03
   38.0000  2.4452838E-03
   39.0000  2.4145121E-03
   40.0000  2.3696220E-03
   41.0000  2.3159940E-03
   42.0000  2.2590102E-03
   43.0000  2.2034266E-03
   44.0000  2.1530268E-03
   45.0000  2.1104219E-03
   46.0000  2.0769769E-03
   47.0000  2.0528863E-03
   48.0000  2.0373877E-03
   49.0000  2.0290683E-03
   50.0000  2.0262079E-03
   52.0000  2.0303098E-03
   54.0000  2.0399557E-03
   56.0000  2.0511834E-03
   58.0000  2.0628987E-03
   60.0000  2.0745220E-03
   62.0000  2.0865817E-03
   64.0000  2.1015538E-03
   66.0000  2.1226919E-03
   68.0000  2.1520635E-03
   70.0000  2.1896853E-03
   72.0000  2.2336325E-03
   74.0000  2.2803097E-03
   76.0000  2.3248669E-03
   78.0000  2.3620571E-03
   80.0000  2.3874338E-03
   82.0000  2.3983982E-03
   84.0000  2.3946896E-03
   86.0000  2.3783313E-03
   88.0000  2.3532543E-03
   90.0000  2.3246164E-03
   92.0000  2.2976807E-03
   94.0000  2.2764287E-03
   96.0000  2.2625332E-03
   98.0000  2.2552634E-03
   100.000  2.2523901E-03
