    Energy    <xanes>    
  -10.0000  3.1271951E-05
  -9.00000  3.4501747E-05
  -8.00000  3.8493735E-05
  -7.00000  4.3562476E-05
  -6.00000  5.0227902E-05
  -5.00000  5.9420365E-05
  -4.00000  7.3002207E-05
  -3.00000  9.5409106E-05
  -2.00000  1.4110034E-04
  -1.00000  2.9635492E-04
   0.00000  6.4927716E-04
   0.50000  9.2088539E-04
   1.00000  1.2454526E-03
   1.50000  1.5439489E-03
   2.00000  1.7304574E-03
   2.50000  1.7970279E-03
   3.00000  1.8080512E-03
   3.50000  1.8033549E-03
   4.00000  1.7858785E-03
   4.50000  1.7412230E-03
   5.00000  1.6757683E-03
   5.50000  1.6173516E-03
   6.00000  1.5995230E-03
   6.50000  1.6285118E-03
   7.00000  1.6565504E-03
   7.50000  1.6760925E-03
   8.00000  1.7042761E-03
   8.50000  1.7455333E-03
   9.00000  1.8019883E-03
   9.50000  1.8787353E-03
   10.0000  1.9771807E-03
   11.0000  2.1931598E-03
   12.0000  2.3133112E-03
   13.0000  2.3039990E-03
   14.0000  2.2734689E-03
   15.0000  2.2715951E-03
   16.0000  2.2874539E-03
   17.0000  2.3048580E-03
   18.0000  2.2942400E-03
   19.0000  2.2416107E-03
   20.0000  2.1650101E-03
   21.0000  2.0919171E-03
   22.0000  2.0371349E-03
   23.0000  2.0014365E-03
   24.0000  1.9797721E-03
   25.0000  1.9675315E-03
   26.0000  1.9623479E-03
   27.0000  1.9633972E-03
   28.0000  1.9704181E-03
   29.0000  1.9832570E-03
   30.0000  2.0017470E-03
   31.0000  2.0256382E-03
   32.0000  2.0544640E-03
   33.0000  2.0873751E-03
   34.0000  2.1230688E-03
   35.0000  2.1599012E-03
   36.0000  2.1961305E-03
   37.0000  2.2301085E-03
   38.0000  2.2602889E-03
   39.0000  2.2851263E-03
   40.0000  2.3030740E-03
   41.0000  2.3127755E-03
   42.0000  2.3133530E-03
   43.0000  2.3046424E-03
   44.0000  2.2872981E-03
   45.0000  2.2627566E-03
   46.0000  2.2330854E-03
   47.0000  2.2007568E-03
   48.0000  2.1683890E-03
   49.0000  2.1384732E-03
   50.0000  2.1131089E-03
   52.0000  2.0812388E-03
   54.0000  2.0756578E-03
   56.0000  2.0889746E-03
   58.0000  2.1095461E-03
   60.0000  2.1276396E-03
   62.0000  2.1383930E-03
   64.0000  2.1419933E-03
   66.0000  2.1418882E-03
   68.0000  2.1424014E-03
   70.0000  2.1471502E-03
   72.0000  2.1584543E-03
   74.0000  2.1772872E-03
   76.0000  2.2032368E-03
   78.0000  2.2343511E-03
   80.0000  2.2672387E-03
   82.0000  2.2976344E-03
   84.0000  2.3212366E-03
   86.0000  2.3345503E-03
   88.0000  2.3355758E-03
   90.0000  2.3242697E-03
   92.0000  2.3026911E-03
   94.0000  2.2746628E-03
   96.0000  2.2448263E-03
   98.0000  2.2173060E-03
   100.000  2.1945926E-03
