    Energy    <xanes>    
  -10.0000  3.0743155E-05
  -9.00000  3.3907058E-05
  -8.00000  3.7827062E-05
  -7.00000  4.2824056E-05
  -6.00000  4.9437086E-05
  -5.00000  5.8652625E-05
  -4.00000  7.2511015E-05
  -3.00000  9.6133485E-05
  -2.00000  1.4802795E-04
  -1.00000  3.3263168E-04
   0.00000  7.3446363E-04
   0.50000  1.0165998E-03
   1.00000  1.3514551E-03
   1.50000  1.5587732E-03
   2.00000  1.5720229E-03
   2.50000  1.4668309E-03
   3.00000  1.3725011E-03
   3.50000  1.3696676E-03
   4.00000  1.4324798E-03
   4.50000  1.4965369E-03
   5.00000  1.5464579E-03
   5.50000  1.6050699E-03
   6.00000  1.6787904E-03
   6.50000  1.7196718E-03
   7.00000  1.6874427E-03
   7.50000  1.6389823E-03
   8.00000  1.6176169E-03
   8.50000  1.6337174E-03
   9.00000  1.6894333E-03
   9.50000  1.7838252E-03
   10.0000  1.9103307E-03
   11.0000  2.1741743E-03
   12.0000  2.3157521E-03
   13.0000  2.3546069E-03
   14.0000  2.3677777E-03
   15.0000  2.3811454E-03
   16.0000  2.3974687E-03
   17.0000  2.4132079E-03
   18.0000  2.3767369E-03
   19.0000  2.2736920E-03
   20.0000  2.1481328E-03
   21.0000  2.0442044E-03
   22.0000  1.9759428E-03
   23.0000  1.9374041E-03
   24.0000  1.9186267E-03
   25.0000  1.9129451E-03
   26.0000  1.9171825E-03
   27.0000  1.9294374E-03
   28.0000  1.9479012E-03
   29.0000  1.9711195E-03
   30.0000  1.9983927E-03
   31.0000  2.0296275E-03
   32.0000  2.0648152E-03
   33.0000  2.1034961E-03
   34.0000  2.1445094E-03
   35.0000  2.1861973E-03
   36.0000  2.2269025E-03
   37.0000  2.2652603E-03
   38.0000  2.2999140E-03
   39.0000  2.3289375E-03
   40.0000  2.3496741E-03
   41.0000  2.3593548E-03
   42.0000  2.3561414E-03
   43.0000  2.3399039E-03
   44.0000  2.3123180E-03
   45.0000  2.2763743E-03
   46.0000  2.2356877E-03
   47.0000  2.1939172E-03
   48.0000  2.1543756E-03
   49.0000  2.1197696E-03
   50.0000  2.0920120E-03
   52.0000  2.0601525E-03
   54.0000  2.0564734E-03
   56.0000  2.0692244E-03
   58.0000  2.0858264E-03
   60.0000  2.0990976E-03
   62.0000  2.1072009E-03
   64.0000  2.1110393E-03
   66.0000  2.1131404E-03
   68.0000  2.1173268E-03
   70.0000  2.1274236E-03
   72.0000  2.1456712E-03
   74.0000  2.1722679E-03
   76.0000  2.2058054E-03
   78.0000  2.2436422E-03
   80.0000  2.2820384E-03
   82.0000  2.3164669E-03
   84.0000  2.3423630E-03
   86.0000  2.3561051E-03
   88.0000  2.3558125E-03
   90.0000  2.3417808E-03
   92.0000  2.3165703E-03
   94.0000  2.2846162E-03
   96.0000  2.2511663E-03
   98.0000  2.2207527E-03
   100.000  2.1959484E-03
