    Energy    <xanes>    
  -10.0000  2.8763897E-05
  -9.00000  3.1600184E-05
  -8.00000  3.5090354E-05
  -7.00000  3.9504996E-05
  -6.00000  4.5293857E-05
  -5.00000  5.3265556E-05
  -4.00000  6.5036074E-05
  -3.00000  8.4357299E-05
  -2.00000  1.2219285E-04
  -1.00000  2.2631683E-04
   0.00000  7.6916476E-04
   0.50000  1.2718978E-03
   1.00000  1.3764232E-03
   1.50000  1.1943196E-03
   2.00000  1.0245953E-03
   2.50000  9.5955420E-04
   3.00000  9.7419366E-04
   3.50000  1.0268082E-03
   4.00000  1.1068007E-03
   4.50000  1.2055864E-03
   5.00000  1.3046987E-03
   5.50000  1.3842628E-03
   6.00000  1.4379415E-03
   6.50000  1.4650065E-03
   7.00000  1.4505788E-03
   7.50000  1.3991764E-03
   8.00000  1.3606290E-03
   8.50000  1.3819934E-03
   9.00000  1.4834286E-03
   9.50000  1.6657350E-03
   10.0000  1.9178923E-03
   11.0000  2.5177995E-03
   12.0000  2.8632626E-03
   13.0000  2.7515490E-03
   14.0000  2.6073271E-03
   15.0000  2.4976537E-03
   16.0000  2.5129240E-03
   17.0000  2.5612340E-03
   18.0000  2.4416634E-03
   19.0000  2.1881234E-03
   20.0000  1.9668378E-03
   21.0000  1.8434104E-03
   22.0000  1.8030725E-03
   23.0000  1.8117024E-03
   24.0000  1.8387402E-03
   25.0000  1.8662338E-03
   26.0000  1.8889655E-03
   27.0000  1.9075866E-03
   28.0000  1.9232999E-03
   29.0000  1.9377307E-03
   30.0000  1.9545081E-03
   31.0000  1.9787795E-03
   32.0000  2.0147500E-03
   33.0000  2.0636601E-03
   34.0000  2.1236487E-03
   35.0000  2.1912052E-03
   36.0000  2.2629575E-03
   37.0000  2.3362546E-03
   38.0000  2.4077554E-03
   39.0000  2.4711163E-03
   40.0000  2.5163204E-03
   41.0000  2.5324705E-03
   42.0000  2.5129909E-03
   43.0000  2.4594930E-03
   44.0000  2.3812778E-03
   45.0000  2.2913018E-03
   46.0000  2.2019163E-03
   47.0000  2.1225049E-03
   48.0000  2.0589028E-03
   49.0000  2.0137029E-03
   50.0000  1.9868647E-03
   52.0000  1.9788567E-03
   54.0000  2.0056520E-03
   56.0000  2.0345085E-03
   58.0000  2.0482452E-03
   60.0000  2.0504410E-03
   62.0000  2.0499669E-03
   64.0000  2.0491160E-03
   66.0000  2.0477383E-03
   68.0000  2.0498896E-03
   70.0000  2.0620550E-03
   72.0000  2.0879193E-03
   74.0000  2.1276693E-03
   76.0000  2.1800819E-03
   78.0000  2.2425190E-03
   80.0000  2.3089007E-03
   82.0000  2.3689734E-03
   84.0000  2.4108639E-03
   86.0000  2.4256244E-03
   88.0000  2.4105266E-03
   90.0000  2.3692771E-03
   92.0000  2.3101285E-03
   94.0000  2.2434518E-03
   96.0000  2.1791697E-03
   98.0000  2.1242472E-03
   100.000  2.0813335E-03
