    Energy    <xanes>    
  -10.0000  3.2527430E-05
  -9.00000  3.6079366E-05
  -8.00000  4.0556992E-05
  -7.00000  4.6403384E-05
  -6.00000  5.4412438E-05
  -5.00000  6.6170112E-05
  -4.00000  8.5383518E-05
  -3.00000  1.2314150E-04
  -2.00000  2.3092556E-04
  -1.00000  8.1036001E-04
   0.00000  1.0651916E-03
   0.50000  1.0394307E-03
   1.00000  1.0668339E-03
   1.50000  1.1230518E-03
   2.00000  1.1929355E-03
   2.50000  1.2697282E-03
   3.00000  1.3407822E-03
   3.50000  1.3928212E-03
   4.00000  1.4166467E-03
   4.50000  1.4225559E-03
   5.00000  1.4142233E-03
   5.50000  1.3888194E-03
   6.00000  1.3746676E-03
   6.50000  1.4064511E-03
   7.00000  1.5017483E-03
   7.50000  1.6671568E-03
   8.00000  1.8958741E-03
   8.50000  2.1644472E-03
   9.00000  2.4364674E-03
   9.50000  2.6644785E-03
   10.0000  2.7982631E-03
   11.0000  2.8152598E-03
   12.0000  2.7438159E-03
   13.0000  2.6381200E-03
   14.0000  2.6324765E-03
   15.0000  2.6335627E-03
   16.0000  2.4708393E-03
   17.0000  2.1934082E-03
   18.0000  1.9561457E-03
   19.0000  1.8180433E-03
   20.0000  1.7652623E-03
   21.0000  1.7671198E-03
   22.0000  1.7959733E-03
   23.0000  1.8332612E-03
   24.0000  1.8698688E-03
   25.0000  1.9028058E-03
   26.0000  1.9318796E-03
   27.0000  1.9585812E-03
   28.0000  1.9859739E-03
   29.0000  2.0178266E-03
   30.0000  2.0570641E-03
   31.0000  2.1046956E-03
   32.0000  2.1598862E-03
   33.0000  2.2207986E-03
   34.0000  2.2852407E-03
   35.0000  2.3503706E-03
   36.0000  2.4116353E-03
   37.0000  2.4621270E-03
   38.0000  2.4936445E-03
   39.0000  2.4995186E-03
   40.0000  2.4775557E-03
   41.0000  2.4310668E-03
   42.0000  2.3674645E-03
   43.0000  2.2956881E-03
   44.0000  2.2240298E-03
   45.0000  2.1589861E-03
   46.0000  2.1048819E-03
   47.0000  2.0638719E-03
   48.0000  2.0361580E-03
   49.0000  2.0203834E-03
   50.0000  2.0141413E-03
   52.0000  2.0186085E-03
   54.0000  2.0290520E-03
   56.0000  2.0359752E-03
   58.0000  2.0404049E-03
   60.0000  2.0451517E-03
   62.0000  2.0505585E-03
   64.0000  2.0575921E-03
   66.0000  2.0699101E-03
   68.0000  2.0914266E-03
   70.0000  2.1236884E-03
   72.0000  2.1658994E-03
   74.0000  2.2157631E-03
   76.0000  2.2694218E-03
   78.0000  2.3212807E-03
   80.0000  2.3648404E-03
   82.0000  2.3942838E-03
   84.0000  2.4058974E-03
   86.0000  2.3988787E-03
   88.0000  2.3755099E-03
   90.0000  2.3407450E-03
   92.0000  2.3012355E-03
   94.0000  2.2637431E-03
   96.0000  2.2332013E-03
   98.0000  2.2113715E-03
   100.000  2.1970584E-03
