    Energy    <xanes>    
  -10.0000  3.3781478E-05
  -9.00000  3.7491475E-05
  -8.00000  4.2121420E-05
  -7.00000  4.8064810E-05
  -6.00000  5.5976939E-05
  -5.00000  6.7034604E-05
  -4.00000  8.3577617E-05
  -3.00000  1.1098633E-04
  -2.00000  1.6477575E-04
  -1.00000  3.1191403E-04
   0.00000  1.0546989E-03
   0.50000  1.6382179E-03
   1.00000  1.9007097E-03
   1.50000  1.9665715E-03
   2.00000  2.0088136E-03
   2.50000  1.9916754E-03
   3.00000  1.8450870E-03
   3.50000  1.6743961E-03
   4.00000  1.6227496E-03
   4.50000  1.7241760E-03
   5.00000  1.8390018E-03
   5.50000  1.8678282E-03
   6.00000  1.8233995E-03
   6.50000  1.7715156E-03
   7.00000  1.7560617E-03
   7.50000  1.7869821E-03
   8.00000  1.8672063E-03
   8.50000  1.9962729E-03
   9.00000  2.1562778E-03
   9.50000  2.3063801E-03
   10.0000  2.3993911E-03
   11.0000  2.3927342E-03
   12.0000  2.3103230E-03
   13.0000  2.2735411E-03
   14.0000  2.2719209E-03
   15.0000  2.2866010E-03
   16.0000  2.2885042E-03
   17.0000  2.2444935E-03
   18.0000  2.1668889E-03
   19.0000  2.0927165E-03
   20.0000  2.0423715E-03
   21.0000  2.0144322E-03
   22.0000  1.9995824E-03
   23.0000  1.9905131E-03
   24.0000  1.9843544E-03
   25.0000  1.9810802E-03
   26.0000  1.9815534E-03
   27.0000  1.9868472E-03
   28.0000  1.9981552E-03
   29.0000  2.0164603E-03
   30.0000  2.0419890E-03
   31.0000  2.0738458E-03
   32.0000  2.1100703E-03
   33.0000  2.1480776E-03
   34.0000  2.1852330E-03
   35.0000  2.2192577E-03
   36.0000  2.2482991E-03
   37.0000  2.2708041E-03
   38.0000  2.2854949E-03
   39.0000  2.2915458E-03
   40.0000  2.2887731E-03
   41.0000  2.2776708E-03
   42.0000  2.2593179E-03
   43.0000  2.2352621E-03
   44.0000  2.2074201E-03
   45.0000  2.1779767E-03
   46.0000  2.1492468E-03
   47.0000  2.1234772E-03
   48.0000  2.1025924E-03
   49.0000  2.0879384E-03
   50.0000  2.0800976E-03
   52.0000  2.0832034E-03
   54.0000  2.1027652E-03
   56.0000  2.1257958E-03
   58.0000  2.1424013E-03
   60.0000  2.1489769E-03
   62.0000  2.1476293E-03
   64.0000  2.1434058E-03
   66.0000  2.1414863E-03
   68.0000  2.1455228E-03
   70.0000  2.1570651E-03
   72.0000  2.1757683E-03
   74.0000  2.1999764E-03
   76.0000  2.2272951E-03
   78.0000  2.2550100E-03
   80.0000  2.2803148E-03
   82.0000  2.3004270E-03
   84.0000  2.3128216E-03
   86.0000  2.3156994E-03
   88.0000  2.3085598E-03
   90.0000  2.2926089E-03
   92.0000  2.2707114E-03
   94.0000  2.2467168E-03
   96.0000  2.2243099E-03
   98.0000  2.2058885E-03
   100.000  2.1920849E-03
