    Energy    <xanes>    
  -10.0000  4.2178247E-05
  -9.00000  4.8549630E-05
  -8.00000  5.7412790E-05
  -7.00000  7.0704179E-05
  -6.00000  9.3130398E-05
  -5.00000  1.3975751E-04
  -4.00000  2.9141838E-04
  -3.00000  9.2906871E-04
  -2.00000  1.2485215E-03
  -1.00000  1.2628614E-03
   0.00000  1.2432241E-03
   0.50000  1.2347391E-03
   1.00000  1.2364206E-03
   1.50000  1.2500832E-03
   2.00000  1.2743685E-03
   2.50000  1.3083166E-03
   3.00000  1.3542365E-03
   3.50000  1.4039739E-03
   4.00000  1.4541660E-03
   4.50000  1.5184944E-03
   5.00000  1.6212797E-03
   5.50000  1.7767176E-03
   6.00000  1.9752501E-03
   6.50000  2.1903935E-03
   7.00000  2.3928260E-03
   7.50000  2.5582116E-03
   8.00000  2.6687313E-03
   8.50000  2.7187293E-03
   9.00000  2.7261695E-03
   9.50000  2.7201342E-03
   10.0000  2.7086653E-03
   11.0000  2.6697990E-03
   12.0000  2.6688823E-03
   13.0000  2.6317213E-03
   14.0000  2.4498465E-03
   15.0000  2.1867586E-03
   16.0000  1.9659418E-03
   17.0000  1.8323171E-03
   18.0000  1.7744344E-03
   19.0000  1.7673676E-03
   20.0000  1.7885816E-03
   21.0000  1.8223270E-03
   22.0000  1.8595443E-03
   23.0000  1.8957129E-03
   24.0000  1.9291254E-03
   25.0000  1.9603488E-03
   26.0000  1.9918082E-03
   27.0000  2.0266370E-03
   28.0000  2.0672525E-03
   29.0000  2.1145759E-03
   30.0000  2.1682085E-03
   31.0000  2.2271058E-03
   32.0000  2.2899079E-03
   33.0000  2.3543298E-03
   34.0000  2.4159269E-03
   35.0000  2.4675188E-03
   36.0000  2.5005012E-03
   37.0000  2.5078911E-03
   38.0000  2.4873182E-03
   39.0000  2.4419832E-03
   40.0000  2.3791922E-03
   41.0000  2.3077814E-03
   42.0000  2.2359658E-03
   43.0000  2.1701982E-03
   44.0000  2.1148062E-03
   45.0000  2.0720268E-03
   46.0000  2.0422401E-03
   47.0000  2.0243324E-03
   48.0000  2.0161478E-03
   49.0000  2.0149858E-03
   50.0000  2.0181016E-03
   52.0000  2.0284801E-03
   54.0000  2.0374146E-03
   56.0000  2.0449598E-03
   58.0000  2.0532089E-03
   60.0000  2.0619011E-03
   62.0000  2.0710634E-03
   64.0000  2.0837215E-03
   66.0000  2.1041973E-03
   68.0000  2.1351351E-03
   70.0000  2.1766817E-03
   72.0000  2.2268457E-03
   74.0000  2.2814981E-03
   76.0000  2.3345114E-03
   78.0000  2.3788703E-03
   80.0000  2.4084941E-03
   82.0000  2.4198430E-03
   84.0000  2.4126614E-03
   86.0000  2.3898586E-03
   88.0000  2.3568459E-03
   90.0000  2.3204754E-03
   92.0000  2.2874944E-03
   94.0000  2.2627314E-03
   96.0000  2.2478383E-03
   98.0000  2.2413495E-03
   100.000  2.2400392E-03
