    Energy    <xanes>    
  -10.0000  3.0740475E-05
  -9.00000  3.3782414E-05
  -8.00000  3.7504387E-05
  -7.00000  4.2172281E-05
  -6.00000  4.8216752E-05
  -5.00000  5.6388323E-05
  -4.00000  6.8132402E-05
  -3.00000  8.6665238E-05
  -2.00000  1.2097466E-04
  -1.00000  2.0894788E-04
   0.00000  6.2948814E-04
   0.50000  9.3543357E-04
   1.00000  1.0809631E-03
   1.50000  1.1811936E-03
   2.00000  1.2815788E-03
   2.50000  1.3969030E-03
   3.00000  1.5081372E-03
   3.50000  1.5476567E-03
   4.00000  1.5465639E-03
   4.50000  1.5186189E-03
   5.00000  1.4950694E-03
   5.50000  1.5115035E-03
   6.00000  1.5760187E-03
   6.50000  1.7054589E-03
   7.00000  1.8989612E-03
   7.50000  2.1248900E-03
   8.00000  2.3536837E-03
   8.50000  2.5495018E-03
   9.00000  2.6722712E-03
   9.50000  2.7105517E-03
   10.0000  2.6852047E-03
   11.0000  2.5782125E-03
   12.0000  2.4998643E-03
   13.0000  2.4549663E-03
   14.0000  2.4661243E-03
   15.0000  2.4192165E-03
   16.0000  2.2724252E-03
   17.0000  2.1008269E-03
   18.0000  1.9761575E-03
   19.0000  1.9114119E-03
   20.0000  1.8897024E-03
   21.0000  1.8895508E-03
   22.0000  1.8954227E-03
   23.0000  1.9011511E-03
   24.0000  1.9074974E-03
   25.0000  1.9176060E-03
   26.0000  1.9340295E-03
   27.0000  1.9580073E-03
   28.0000  1.9897749E-03
   29.0000  2.0287756E-03
   30.0000  2.0736821E-03
   31.0000  2.1226855E-03
   32.0000  2.1740753E-03
   33.0000  2.2265673E-03
   34.0000  2.2789210E-03
   35.0000  2.3290084E-03
   36.0000  2.3730306E-03
   37.0000  2.4056364E-03
   38.0000  2.4212096E-03
   39.0000  2.4158652E-03
   40.0000  2.3891374E-03
   41.0000  2.3443886E-03
   42.0000  2.2877547E-03
   43.0000  2.2263559E-03
   44.0000  2.1667183E-03
   45.0000  2.1138762E-03
   46.0000  2.0711007E-03
   47.0000  2.0399897E-03
   48.0000  2.0207092E-03
   49.0000  2.0122743E-03
   50.0000  2.0128345E-03
   52.0000  2.0310710E-03
   54.0000  2.0557096E-03
   56.0000  2.0739362E-03
   58.0000  2.0832781E-03
   60.0000  2.0866707E-03
   62.0000  2.0873186E-03
   64.0000  2.0884101E-03
   66.0000  2.0939908E-03
   68.0000  2.1079222E-03
   70.0000  2.1323480E-03
   72.0000  2.1672614E-03
   74.0000  2.2107034E-03
   76.0000  2.2587480E-03
   78.0000  2.3054539E-03
   80.0000  2.3435460E-03
   82.0000  2.3662560E-03
   84.0000  2.3696410E-03
   86.0000  2.3539317E-03
   88.0000  2.3232180E-03
   90.0000  2.2840388E-03
   92.0000  2.2436511E-03
   94.0000  2.2083119E-03
   96.0000  2.1818012E-03
   98.0000  2.1646731E-03
   100.000  2.1547947E-03
