    Energy    <xanes>    
  -10.0000  3.1789482E-05
  -9.00000  3.5125306E-05
  -8.00000  3.9262274E-05
  -7.00000  4.4537076E-05
  -6.00000  5.1509086E-05
  -5.00000  6.1181980E-05
  -4.00000  7.5554519E-05
  -3.00000  9.9249116E-05
  -2.00000  1.4576856E-04
  -1.00000  2.7494032E-04
   0.00000  9.4174864E-04
   0.50000  1.3961398E-03
   1.00000  1.5487519E-03
   1.50000  1.5584848E-03
   2.00000  1.5211131E-03
   2.50000  1.5219807E-03
   3.00000  1.5305568E-03
   3.50000  1.5107083E-03
   4.00000  1.5174754E-03
   4.50000  1.5976425E-03
   5.00000  1.7144455E-03
   5.50000  1.7665981E-03
   6.00000  1.7405806E-03
   6.50000  1.6960328E-03
   7.00000  1.6687773E-03
   7.50000  1.6807075E-03
   8.00000  1.7450268E-03
   8.50000  1.8579193E-03
   9.00000  1.9992665E-03
   9.50000  2.1452099E-03
   10.0000  2.2714916E-03
   11.0000  2.3993400E-03
   12.0000  2.3874522E-03
   13.0000  2.3648929E-03
   14.0000  2.3676745E-03
   15.0000  2.3807809E-03
   16.0000  2.3897145E-03
   17.0000  2.3470887E-03
   18.0000  2.2428185E-03
   19.0000  2.1227575E-03
   20.0000  2.0307178E-03
   21.0000  1.9773236E-03
   22.0000  1.9522893E-03
   23.0000  1.9422291E-03
   24.0000  1.9387668E-03
   25.0000  1.9391693E-03
   26.0000  1.9438284E-03
   27.0000  1.9538759E-03
   28.0000  1.9701209E-03
   29.0000  1.9929194E-03
   30.0000  2.0222730E-03
   31.0000  2.0577488E-03
   32.0000  2.0982405E-03
   33.0000  2.1418614E-03
   34.0000  2.1862088E-03
   35.0000  2.2288744E-03
   36.0000  2.2677566E-03
   37.0000  2.3009180E-03
   38.0000  2.3262810E-03
   39.0000  2.3416697E-03
   40.0000  2.3453358E-03
   41.0000  2.3366223E-03
   42.0000  2.3163215E-03
   43.0000  2.2865404E-03
   44.0000  2.2502347E-03
   45.0000  2.2107041E-03
   46.0000  2.1712239E-03
   47.0000  2.1347884E-03
   48.0000  2.1038809E-03
   49.0000  2.0802476E-03
   50.0000  2.0647309E-03
   52.0000  2.0567893E-03
   54.0000  2.0705722E-03
   56.0000  2.0916768E-03
   58.0000  2.1089552E-03
   60.0000  2.1179861E-03
   62.0000  2.1199989E-03
   64.0000  2.1190103E-03
   66.0000  2.1196372E-03
   68.0000  2.1258412E-03
   70.0000  2.1399242E-03
   72.0000  2.1621877E-03
   74.0000  2.1913801E-03
   76.0000  2.2251940E-03
   78.0000  2.2605068E-03
   80.0000  2.2935984E-03
   82.0000  2.3205059E-03
   84.0000  2.3375880E-03
   86.0000  2.3422782E-03
   88.0000  2.3338080E-03
   90.0000  2.3136216E-03
   92.0000  2.2852529E-03
   94.0000  2.2535331E-03
   96.0000  2.2232380E-03
   98.0000  2.1976854E-03
   100.000  2.1780274E-03
