    Energy    <xanes>    
  -10.0000  2.9071969E-05
  -9.00000  3.1941663E-05
  -8.00000  3.5474720E-05
  -7.00000  3.9946574E-05
  -6.00000  4.5816313E-05
  -5.00000  5.3913342E-05
  -4.00000  6.5909214E-05
  -3.00000  8.5743762E-05
  -2.00000  1.2525777E-04
  -1.00000  2.3898953E-04
   0.00000  8.6135148E-04
   0.50000  1.2655608E-03
   1.00000  1.1941354E-03
   1.50000  1.0248243E-03
   2.00000  9.5964217E-04
   2.50000  9.9025581E-04
   3.00000  1.0598532E-03
   3.50000  1.1573962E-03
   4.00000  1.2740183E-03
   4.50000  1.3807996E-03
   5.00000  1.4451166E-03
   5.50000  1.4635574E-03
   6.00000  1.4575019E-03
   6.50000  1.4307811E-03
   7.00000  1.3789458E-03
   7.50000  1.3330114E-03
   8.00000  1.3394375E-03
   8.50000  1.4260979E-03
   9.00000  1.5998404E-03
   9.50000  1.8496951E-03
   10.0000  2.1481410E-03
   11.0000  2.6864947E-03
   12.0000  2.8025142E-03
   13.0000  2.6161936E-03
   14.0000  2.5046516E-03
   15.0000  2.4868377E-03
   16.0000  2.5615296E-03
   17.0000  2.5349303E-03
   18.0000  2.3063935E-03
   19.0000  2.0419688E-03
   20.0000  1.8653436E-03
   21.0000  1.7875099E-03
   22.0000  1.7778113E-03
   23.0000  1.8019648E-03
   24.0000  1.8347741E-03
   25.0000  1.8646035E-03
   26.0000  1.8897714E-03
   27.0000  1.9116381E-03
   28.0000  1.9315982E-03
   29.0000  1.9519715E-03
   30.0000  1.9767001E-03
   31.0000  2.0099792E-03
   32.0000  2.0541344E-03
   33.0000  2.1086292E-03
   34.0000  2.1707609E-03
   35.0000  2.2372212E-03
   36.0000  2.3050848E-03
   37.0000  2.3712636E-03
   38.0000  2.4309094E-03
   39.0000  2.4765197E-03
   40.0000  2.4993482E-03
   41.0000  2.4929414E-03
   42.0000  2.4565364E-03
   43.0000  2.3957856E-03
   44.0000  2.3204514E-03
   45.0000  2.2410381E-03
   46.0000  2.1663895E-03
   47.0000  2.1027262E-03
   48.0000  2.0535598E-03
   49.0000  2.0199662E-03
   50.0000  2.0010219E-03
   52.0000  1.9965540E-03
   54.0000  2.0133487E-03
   56.0000  2.0281571E-03
   58.0000  2.0337817E-03
   60.0000  2.0353573E-03
   62.0000  2.0374327E-03
   64.0000  2.0399594E-03
   66.0000  2.0438203E-03
   68.0000  2.0536724E-03
   70.0000  2.0743233E-03
   72.0000  2.1072610E-03
   74.0000  2.1512291E-03
   76.0000  2.2036910E-03
   78.0000  2.2605200E-03
   80.0000  2.3152709E-03
   82.0000  2.3599874E-03
   84.0000  2.3874649E-03
   86.0000  2.3934923E-03
   88.0000  2.3778713E-03
   90.0000  2.3441631E-03
   92.0000  2.2987294E-03
   94.0000  2.2493371E-03
   96.0000  2.2032599E-03
   98.0000  2.1652549E-03
   100.000  2.1365802E-03
