    Energy    <xanes>    
  -10.0000  3.1737287E-05
  -9.00000  3.5052615E-05
  -8.00000  3.9159287E-05
  -7.00000  4.4387938E-05
  -6.00000  5.1286857E-05
  -5.00000  6.0837817E-05
  -4.00000  7.4991595E-05
  -3.00000  9.8248237E-05
  -2.00000  1.4371172E-04
  -1.00000  2.6915406E-04
   0.00000  9.1470759E-04
   0.50000  1.3742226E-03
   1.00000  1.5121180E-03
   1.50000  1.4942496E-03
   2.00000  1.4941743E-03
   2.50000  1.4988622E-03
   3.00000  1.4830458E-03
   3.50000  1.4959433E-03
   4.00000  1.5756864E-03
   4.50000  1.6947950E-03
   5.00000  1.7572612E-03
   5.50000  1.7289208E-03
   6.00000  1.6590353E-03
   6.50000  1.6020186E-03
   7.00000  1.5983111E-03
   7.50000  1.6628295E-03
   8.00000  1.7888767E-03
   8.50000  1.9595504E-03
   9.00000  2.1534400E-03
   9.50000  2.3372385E-03
   10.0000  2.4668774E-03
   11.0000  2.5068520E-03
   12.0000  2.4081023E-03
   13.0000  2.3569405E-03
   14.0000  2.3405517E-03
   15.0000  2.3594357E-03
   16.0000  2.3699573E-03
   17.0000  2.3110516E-03
   18.0000  2.1923771E-03
   19.0000  2.0771862E-03
   20.0000  2.0017050E-03
   21.0000  1.9634535E-03
   22.0000  1.9473135E-03
   23.0000  1.9413403E-03
   24.0000  1.9398216E-03
   25.0000  1.9414742E-03
   26.0000  1.9468327E-03
   27.0000  1.9567722E-03
   28.0000  1.9722228E-03
   29.0000  1.9942279E-03
   30.0000  2.0236687E-03
   31.0000  2.0605971E-03
   32.0000  2.1036809E-03
   33.0000  2.1503077E-03
   34.0000  2.1973611E-03
   35.0000  2.2420456E-03
   36.0000  2.2820814E-03
   37.0000  2.3152690E-03
   38.0000  2.3391110E-03
   39.0000  2.3510670E-03
   40.0000  2.3493447E-03
   41.0000  2.3336824E-03
   42.0000  2.3056451E-03
   43.0000  2.2683183E-03
   44.0000  2.2256397E-03
   45.0000  2.1817208E-03
   46.0000  2.1403529E-03
   47.0000  2.1046834E-03
   48.0000  2.0769844E-03
   49.0000  2.0584903E-03
   50.0000  2.0493368E-03
   52.0000  2.0546803E-03
   54.0000  2.0781623E-03
   56.0000  2.1028482E-03
   58.0000  2.1183920E-03
   60.0000  2.1230865E-03
   62.0000  2.1204960E-03
   64.0000  2.1155754E-03
   66.0000  2.1132541E-03
   68.0000  2.1177869E-03
   70.0000  2.1316109E-03
   72.0000  2.1549065E-03
   74.0000  2.1861484E-03
   76.0000  2.2226749E-03
   78.0000  2.2608632E-03
   80.0000  2.2962156E-03
   82.0000  2.3237863E-03
   84.0000  2.3392089E-03
   86.0000  2.3400201E-03
   88.0000  2.3264994E-03
   90.0000  2.3015807E-03
   92.0000  2.2700305E-03
   94.0000  2.2372372E-03
   96.0000  2.2078203E-03
   98.0000  2.1844261E-03
   100.000  2.1673469E-03
