    Energy    <xanes>    
  -10.0000  3.1524996E-05
  -9.00000  3.4835907E-05
  -8.00000  3.8945417E-05
  -7.00000  4.4190276E-05
  -6.00000  5.1129715E-05
  -5.00000  6.0765195E-05
  -4.00000  7.5081493E-05
  -3.00000  9.8621497E-05
  -2.00000  1.4436976E-04
  -1.00000  2.6717444E-04
   0.00000  8.7913154E-04
   0.50000  1.4545811E-03
   1.00000  1.7136009E-03
   1.50000  1.6975898E-03
   2.00000  1.6085289E-03
   2.50000  1.5384056E-03
   3.00000  1.5222811E-03
   3.50000  1.5151246E-03
   4.00000  1.4812391E-03
   4.50000  1.4468510E-03
   5.00000  1.4685578E-03
   5.50000  1.5533553E-03
   6.00000  1.6099105E-03
   6.50000  1.6040248E-03
   7.00000  1.5862080E-03
   7.50000  1.5907824E-03
   8.00000  1.6298031E-03
   8.50000  1.7074700E-03
   9.00000  1.8255787E-03
   9.50000  1.9762364E-03
   10.0000  2.1388258E-03
   11.0000  2.3863079E-03
   12.0000  2.4264843E-03
   13.0000  2.3866555E-03
   14.0000  2.3774250E-03
   15.0000  2.3885711E-03
   16.0000  2.3971314E-03
   17.0000  2.3722605E-03
   18.0000  2.2918504E-03
   19.0000  2.1813386E-03
   20.0000  2.0817049E-03
   21.0000  2.0134666E-03
   22.0000  1.9761765E-03
   23.0000  1.9596224E-03
   24.0000  1.9528508E-03
   25.0000  1.9493966E-03
   26.0000  1.9480593E-03
   27.0000  1.9506519E-03
   28.0000  1.9594270E-03
   29.0000  1.9756560E-03
   30.0000  1.9993645E-03
   31.0000  2.0296436E-03
   32.0000  2.0650358E-03
   33.0000  2.1038394E-03
   34.0000  2.1443879E-03
   35.0000  2.1852659E-03
   36.0000  2.2252712E-03
   37.0000  2.2630623E-03
   38.0000  2.2967531E-03
   39.0000  2.3238418E-03
   40.0000  2.3416278E-03
   41.0000  2.3479205E-03
   42.0000  2.3417001E-03
   43.0000  2.3234619E-03
   44.0000  2.2951318E-03
   45.0000  2.2596314E-03
   46.0000  2.2203218E-03
   47.0000  2.1805429E-03
   48.0000  2.1433039E-03
   49.0000  2.1110707E-03
   50.0000  2.0856053E-03
   52.0000  2.0579673E-03
   54.0000  2.0585837E-03
   56.0000  2.0764795E-03
   58.0000  2.0983368E-03
   60.0000  2.1147377E-03
   62.0000  2.1228090E-03
   64.0000  2.1247053E-03
   66.0000  2.1245682E-03
   68.0000  2.1266672E-03
   70.0000  2.1345657E-03
   72.0000  2.1505359E-03
   74.0000  2.1752196E-03
   76.0000  2.2074645E-03
   78.0000  2.2442987E-03
   80.0000  2.2812739E-03
   82.0000  2.3132041E-03
   84.0000  2.3351552E-03
   86.0000  2.3435795E-03
   88.0000  2.3372943E-03
   90.0000  2.3178468E-03
   92.0000  2.2890921E-03
   94.0000  2.2561568E-03
   96.0000  2.2240668E-03
   98.0000  2.1964330E-03
   100.000  2.1747498E-03
