    Energy    <xanes>    
  -10.0000  3.2157623E-05
  -9.00000  3.5468636E-05
  -8.00000  3.9533350E-05
  -7.00000  4.4640788E-05
  -6.00000  5.1248111E-05
  -5.00000  6.0122709E-05
  -4.00000  7.2657300E-05
  -3.00000  9.1668384E-05
  -2.00000  1.2386262E-04
  -1.00000  1.9049728E-04
   0.00000  4.0684096E-04
   0.50000  6.7665729E-04
   1.00000  1.0702325E-03
   1.50000  1.5377581E-03
   2.00000  2.0372093E-03
   2.50000  2.5113671E-03
   3.00000  2.7052023E-03
   3.50000  2.8270082E-03
   4.00000  2.8469191E-03
   4.50000  2.2027481E-03
   5.00000  1.6309626E-03
   5.50000  1.4355004E-03
   6.00000  1.4912524E-03
   6.50000  1.6031020E-03
   7.00000  1.6695852E-03
   7.50000  1.6636440E-03
   8.00000  1.6512837E-03
   8.50000  1.6738329E-03
   9.00000  1.7346310E-03
   9.50000  1.8319493E-03
   10.0000  1.9577267E-03
   11.0000  2.2106922E-03
   12.0000  2.3063084E-03
   13.0000  2.2586674E-03
   14.0000  2.2376181E-03
   15.0000  2.2948726E-03
   16.0000  2.3638344E-03
   17.0000  2.3754026E-03
   18.0000  2.3132659E-03
   19.0000  2.2117083E-03
   20.0000  2.1148335E-03
   21.0000  2.0459071E-03
   22.0000  2.0067174E-03
   23.0000  1.9885242E-03
   24.0000  1.9809519E-03
   25.0000  1.9769513E-03
   26.0000  1.9742464E-03
   27.0000  1.9740002E-03
   28.0000  1.9785038E-03
   29.0000  1.9894847E-03
   30.0000  2.0074223E-03
   31.0000  2.0315799E-03
   32.0000  2.0604517E-03
   33.0000  2.0923764E-03
   34.0000  2.1260002E-03
   35.0000  2.1603412E-03
   36.0000  2.1944687E-03
   37.0000  2.2270479E-03
   38.0000  2.2560745E-03
   39.0000  2.2790785E-03
   40.0000  2.2938169E-03
   41.0000  2.2990596E-03
   42.0000  2.2949487E-03
   43.0000  2.2827662E-03
   44.0000  2.2643829E-03
   45.0000  2.2417662E-03
   46.0000  2.2167338E-03
   47.0000  2.1909210E-03
   48.0000  2.1658371E-03
   49.0000  2.1428964E-03
   50.0000  2.1233765E-03
   52.0000  2.0983847E-03
   54.0000  2.0941989E-03
   56.0000  2.1064791E-03
   58.0000  2.1254428E-03
   60.0000  2.1414924E-03
   62.0000  2.1501475E-03
   64.0000  2.1525805E-03
   66.0000  2.1526727E-03
   68.0000  2.1542548E-03
   70.0000  2.1601169E-03
   72.0000  2.1719496E-03
   74.0000  2.1902791E-03
   76.0000  2.2143351E-03
   78.0000  2.2421042E-03
   80.0000  2.2705856E-03
   82.0000  2.2961808E-03
   84.0000  2.3153031E-03
   86.0000  2.3251967E-03
   88.0000  2.3246510E-03
   90.0000  2.3142680E-03
   92.0000  2.2962371E-03
   94.0000  2.2737697E-03
   96.0000  2.2503396E-03
   98.0000  2.2288813E-03
   100.000  2.2111702E-03
