    Energy    <xanes>    
  -10.0000  8.9292588E-05
  -9.00000  1.3035292E-04
  -8.00000  2.5676325E-04
  -7.00000  7.1460946E-04
  -6.00000  1.1794312E-03
  -5.00000  1.5835791E-03
  -4.00000  1.5269154E-03
  -3.00000  1.2091174E-03
  -2.00000  1.0995624E-03
  -1.00000  1.2062541E-03
   0.00000  1.4296473E-03
   0.50000  1.5121281E-03
   1.00000  1.5915094E-03
   1.50000  1.6858834E-03
   2.00000  1.8084321E-03
   2.50000  1.9625534E-03
   3.00000  2.1386966E-03
   3.50000  2.3185771E-03
   4.00000  2.4837638E-03
   4.50000  2.6206372E-03
   5.00000  2.7176748E-03
   5.50000  2.7726540E-03
   6.00000  2.7991513E-03
   6.50000  2.8095875E-03
   7.00000  2.8044371E-03
   7.50000  2.7838531E-03
   8.00000  2.7515727E-03
   8.50000  2.7087566E-03
   9.00000  2.6516798E-03
   9.50000  2.5756911E-03
   10.0000  2.4802041E-03
   11.0000  2.2555753E-03
   12.0000  2.0446153E-03
   13.0000  1.8913178E-03
   14.0000  1.8023211E-03
   15.0000  1.7664965E-03
   16.0000  1.7688386E-03
   17.0000  1.7951822E-03
   18.0000  1.8338139E-03
   19.0000  1.8761608E-03
   20.0000  1.9171278E-03
   21.0000  1.9549855E-03
   22.0000  1.9905296E-03
   23.0000  2.0259041E-03
   24.0000  2.0635821E-03
   25.0000  2.1056564E-03
   26.0000  2.1534379E-03
   27.0000  2.2072678E-03
   28.0000  2.2662970E-03
   29.0000  2.3280132E-03
   30.0000  2.3877208E-03
   31.0000  2.4387016E-03
   32.0000  2.4736238E-03
   33.0000  2.4868002E-03
   34.0000  2.4761190E-03
   35.0000  2.4436317E-03
   36.0000  2.3946395E-03
   37.0000  2.3359432E-03
   38.0000  2.2741719E-03
   39.0000  2.2147417E-03
   40.0000  2.1614658E-03
   41.0000  2.1165715E-03
   42.0000  2.0809007E-03
   43.0000  2.0541928E-03
   44.0000  2.0354146E-03
   45.0000  2.0231069E-03
   46.0000  2.0157070E-03
   47.0000  2.0118044E-03
   48.0000  2.0103008E-03
   49.0000  2.0104648E-03
   50.0000  2.0119005E-03
   52.0000  2.0181256E-03
   54.0000  2.0288904E-03
   56.0000  2.0441789E-03
   58.0000  2.0638961E-03
   60.0000  2.0885052E-03
   62.0000  2.1188683E-03
   64.0000  2.1553713E-03
   66.0000  2.1972512E-03
   68.0000  2.2424069E-03
   70.0000  2.2875425E-03
   72.0000  2.3286639E-03
   74.0000  2.3619302E-03
   76.0000  2.3845752E-03
   78.0000  2.3954449E-03
   80.0000  2.3949294E-03
   82.0000  2.3845678E-03
   84.0000  2.3668017E-03
   86.0000  2.3449323E-03
   88.0000  2.3228136E-03
   90.0000  2.3039924E-03
   92.0000  2.2907345E-03
   94.0000  2.2835888E-03
   96.0000  2.2816372E-03
   98.0000  2.2831170E-03
   100.000  2.2861272E-03
