    Energy    <xanes>    
  -10.0000  3.7329016E-05
  -9.00000  4.2288646E-05
  -8.00000  4.8902526E-05
  -7.00000  5.8225484E-05
  -6.00000  7.2480693E-05
  -5.00000  9.7297248E-05
  -4.00000  1.5204695E-04
  -3.00000  3.5607719E-04
  -2.00000  9.8947373E-04
  -1.00000  1.3259571E-03
   0.00000  1.2013305E-03
   0.50000  1.1547400E-03
   1.00000  1.1719841E-03
   1.50000  1.2387448E-03
   2.00000  1.3078761E-03
   2.50000  1.3566371E-03
   3.00000  1.3771303E-03
   3.50000  1.3688813E-03
   4.00000  1.3491851E-03
   4.50000  1.3410885E-03
   5.00000  1.3561334E-03
   5.50000  1.3908800E-03
   6.00000  1.4461180E-03
   6.50000  1.5334519E-03
   7.00000  1.6646683E-03
   7.50000  1.8415595E-03
   8.00000  2.0470147E-03
   8.50000  2.2500031E-03
   9.00000  2.4246036E-03
   9.50000  2.5569587E-03
   10.0000  2.6398289E-03
   11.0000  2.6883273E-03
   12.0000  2.6498955E-03
   13.0000  2.5704959E-03
   14.0000  2.5355682E-03
   15.0000  2.4937158E-03
   16.0000  2.3650413E-03
   17.0000  2.1808957E-03
   18.0000  2.0187248E-03
   19.0000  1.9139644E-03
   20.0000  1.8626924E-03
   21.0000  1.8474176E-03
   22.0000  1.8515020E-03
   23.0000  1.8646137E-03
   24.0000  1.8826093E-03
   25.0000  1.9045711E-03
   26.0000  1.9301965E-03
   27.0000  1.9591243E-03
   28.0000  1.9914281E-03
   29.0000  2.0278215E-03
   30.0000  2.0691438E-03
   31.0000  2.1157269E-03
   32.0000  2.1672202E-03
   33.0000  2.2227802E-03
   34.0000  2.2810662E-03
   35.0000  2.3396708E-03
   36.0000  2.3943295E-03
   37.0000  2.4388411E-03
   38.0000  2.4663657E-03
   39.0000  2.4717153E-03
   40.0000  2.4533329E-03
   41.0000  2.4138032E-03
   42.0000  2.3588132E-03
   43.0000  2.2954150E-03
   44.0000  2.2304940E-03
   45.0000  2.1698118E-03
   46.0000  2.1175489E-03
   47.0000  2.0761723E-03
   48.0000  2.0465203E-03
   49.0000  2.0280405E-03
   50.0000  2.0191291E-03
   52.0000  2.0207640E-03
   54.0000  2.0331294E-03
   56.0000  2.0448463E-03
   58.0000  2.0535669E-03
   60.0000  2.0609860E-03
   62.0000  2.0685625E-03
   64.0000  2.0776974E-03
   66.0000  2.0909952E-03
   68.0000  2.1115242E-03
   70.0000  2.1412181E-03
   72.0000  2.1802361E-03
   74.0000  2.2269949E-03
   76.0000  2.2780169E-03
   78.0000  2.3278251E-03
   80.0000  2.3696684E-03
   82.0000  2.3972207E-03
   84.0000  2.4064861E-03
   86.0000  2.3969163E-03
   88.0000  2.3713260E-03
   90.0000  2.3349794E-03
   92.0000  2.2943749E-03
   94.0000  2.2558293E-03
   96.0000  2.2239254E-03
   98.0000  2.2004166E-03
   100.000  2.1843661E-03
