    Energy    <xanes>    
  -10.0000  3.1777806E-05
  -9.00000  3.5141089E-05
  -8.00000  3.9333290E-05
  -7.00000  4.4718209E-05
  -6.00000  5.1917572E-05
  -5.00000  6.2098746E-05
  -4.00000  7.7781427E-05
  -3.00000  1.0583305E-04
  -2.00000  1.7623971E-04
  -1.00000  4.1481366E-04
   0.00000  8.3151309E-04
   0.50000  1.0213988E-03
   1.00000  1.2853082E-03
   1.50000  1.6069192E-03
   2.00000  1.7483323E-03
   2.50000  1.6746082E-03
   3.00000  1.5820161E-03
   3.50000  1.6023650E-03
   4.00000  1.7004367E-03
   4.50000  1.7354279E-03
   5.00000  1.6513239E-03
   5.50000  1.5735676E-03
   6.00000  1.5591053E-03
   6.50000  1.5608455E-03
   7.00000  1.5576184E-03
   7.50000  1.5653927E-03
   8.00000  1.5971763E-03
   8.50000  1.6556304E-03
   9.00000  1.7406667E-03
   9.50000  1.8502852E-03
   10.0000  1.9768265E-03
   11.0000  2.2124020E-03
   12.0000  2.3222063E-03
   13.0000  2.3355669E-03
   14.0000  2.3550862E-03
   15.0000  2.3868006E-03
   16.0000  2.3969041E-03
   17.0000  2.3689342E-03
   18.0000  2.2989959E-03
   19.0000  2.2038129E-03
   20.0000  2.1108848E-03
   21.0000  2.0387267E-03
   22.0000  1.9916968E-03
   23.0000  1.9651848E-03
   24.0000  1.9519723E-03
   25.0000  1.9465610E-03
   26.0000  1.9466637E-03
   27.0000  1.9523595E-03
   28.0000  1.9644828E-03
   29.0000  1.9834539E-03
   30.0000  2.0088205E-03
   31.0000  2.0393390E-03
   32.0000  2.0733624E-03
   33.0000  2.1092919E-03
   34.0000  2.1458720E-03
   35.0000  2.1822142E-03
   36.0000  2.2175741E-03
   37.0000  2.2510023E-03
   38.0000  2.2810578E-03
   39.0000  2.3057952E-03
   40.0000  2.3231248E-03
   41.0000  2.3313906E-03
   42.0000  2.3298542E-03
   43.0000  2.3188630E-03
   44.0000  2.2996946E-03
   45.0000  2.2742223E-03
   46.0000  2.2445827E-03
   47.0000  2.2129518E-03
   48.0000  2.1814227E-03
   49.0000  2.1519107E-03
   50.0000  2.1260332E-03
   52.0000  2.0894042E-03
   54.0000  2.0745571E-03
   56.0000  2.0768535E-03
   58.0000  2.0880543E-03
   60.0000  2.1008750E-03
   62.0000  2.1115635E-03
   64.0000  2.1200625E-03
   66.0000  2.1285202E-03
   68.0000  2.1395430E-03
   70.0000  2.1550573E-03
   72.0000  2.1758402E-03
   74.0000  2.2014795E-03
   76.0000  2.2305494E-03
   78.0000  2.2608841E-03
   80.0000  2.2898901E-03
   82.0000  2.3148363E-03
   84.0000  2.3331384E-03
   86.0000  2.3427326E-03
   88.0000  2.3425551E-03
   90.0000  2.3329578E-03
   92.0000  2.3158181E-03
   94.0000  2.2942063E-03
   96.0000  2.2716336E-03
   98.0000  2.2510988E-03
   100.000  2.2343362E-03
