    Energy    <xanes>    
  -10.0000  3.1840535E-05
  -9.00000  3.5186342E-05
  -8.00000  3.9337562E-05
  -7.00000  4.4632531E-05
  -6.00000  5.1632217E-05
  -5.00000  6.1339381E-05
  -4.00000  7.5737456E-05
  -3.00000  9.9357012E-05
  -2.00000  1.4512382E-04
  -1.00000  2.6760231E-04
   0.00000  8.7398199E-04
   0.50000  1.4361916E-03
   1.00000  1.7275586E-03
   1.50000  1.7101312E-03
   2.00000  1.5905641E-03
   2.50000  1.5022043E-03
   3.00000  1.4769462E-03
   3.50000  1.5216931E-03
   4.00000  1.5962253E-03
   4.50000  1.6463786E-03
   5.00000  1.6733157E-03
   5.50000  1.6856210E-03
   6.00000  1.6449123E-03
   6.50000  1.5952687E-03
   7.00000  1.5858326E-03
   7.50000  1.6175532E-03
   8.00000  1.6819771E-03
   8.50000  1.7786582E-03
   9.00000  1.9060543E-03
   9.50000  2.0514957E-03
   10.0000  2.1915304E-03
   11.0000  2.3695705E-03
   12.0000  2.3891854E-03
   13.0000  2.3883452E-03
   14.0000  2.3988697E-03
   15.0000  2.4026183E-03
   16.0000  2.4018747E-03
   17.0000  2.3626695E-03
   18.0000  2.2726812E-03
   19.0000  2.1620583E-03
   20.0000  2.0666345E-03
   21.0000  2.0016726E-03
   22.0000  1.9640642E-03
   23.0000  1.9441541E-03
   24.0000  1.9343538E-03
   25.0000  1.9314675E-03
   26.0000  1.9350892E-03
   27.0000  1.9456012E-03
   28.0000  1.9632220E-03
   29.0000  1.9877125E-03
   30.0000  2.0182991E-03
   31.0000  2.0537199E-03
   32.0000  2.0923625E-03
   33.0000  2.1324652E-03
   34.0000  2.1723592E-03
   35.0000  2.2106539E-03
   36.0000  2.2462004E-03
   37.0000  2.2777975E-03
   38.0000  2.3038912E-03
   39.0000  2.3226037E-03
   40.0000  2.3321561E-03
   41.0000  2.3314254E-03
   42.0000  2.3203247E-03
   43.0000  2.2998622E-03
   44.0000  2.2719300E-03
   45.0000  2.2389783E-03
   46.0000  2.2037060E-03
   47.0000  2.1688067E-03
   48.0000  2.1367407E-03
   49.0000  2.1095105E-03
   50.0000  2.0884674E-03
   52.0000  2.0665591E-03
   54.0000  2.0675546E-03
   56.0000  2.0813269E-03
   58.0000  2.0975010E-03
   60.0000  2.1095672E-03
   62.0000  2.1159260E-03
   64.0000  2.1188639E-03
   66.0000  2.1223836E-03
   68.0000  2.1301302E-03
   70.0000  2.1442565E-03
   72.0000  2.1652632E-03
   74.0000  2.1922852E-03
   76.0000  2.2233432E-03
   78.0000  2.2555927E-03
   80.0000  2.2857493E-03
   82.0000  2.3106062E-03
   84.0000  2.3274639E-03
   86.0000  2.3344392E-03
   88.0000  2.3307600E-03
   90.0000  2.3170949E-03
   92.0000  2.2957401E-03
   94.0000  2.2703231E-03
   96.0000  2.2448694E-03
   98.0000  2.2225661E-03
   100.000  2.2049209E-03
