    Energy    <xanes>    
  -10.0000  3.1436473E-05
  -9.00000  3.4704035E-05
  -8.00000  3.8748078E-05
  -7.00000  4.3891076E-05
  -6.00000  5.0667115E-05
  -5.00000  6.0034099E-05
  -4.00000  7.3915465E-05
  -3.00000  9.6919001E-05
  -2.00000  1.4433352E-04
  -1.00000  3.0750072E-04
   0.00000  6.4774374E-04
   0.50000  9.5566577E-04
   1.00000  1.3349649E-03
   1.50000  1.6525529E-03
   2.00000  1.8067074E-03
   2.50000  1.8316632E-03
   3.00000  1.8180961E-03
   3.50000  1.8002410E-03
   4.00000  1.7758163E-03
   4.50000  1.7225752E-03
   5.00000  1.6498989E-03
   5.50000  1.5850278E-03
   6.00000  1.5595133E-03
   6.50000  1.5775251E-03
   7.00000  1.5974011E-03
   7.50000  1.6201452E-03
   8.00000  1.6575030E-03
   8.50000  1.7099385E-03
   9.00000  1.7804609E-03
   9.50000  1.8732347E-03
   10.0000  1.9867164E-03
   11.0000  2.2195936E-03
   12.0000  2.3342335E-03
   13.0000  2.3136847E-03
   14.0000  2.2799716E-03
   15.0000  2.2821586E-03
   16.0000  2.3012751E-03
   17.0000  2.3122228E-03
   18.0000  2.2888566E-03
   19.0000  2.2276332E-03
   20.0000  2.1507322E-03
   21.0000  2.0822925E-03
   22.0000  2.0331311E-03
   23.0000  2.0021521E-03
   24.0000  1.9835423E-03
   25.0000  1.9723449E-03
   26.0000  1.9664771E-03
   27.0000  1.9659954E-03
   28.0000  1.9716209E-03
   29.0000  1.9838057E-03
   30.0000  2.0024246E-03
   31.0000  2.0268066E-03
   32.0000  2.0558863E-03
   33.0000  2.0883664E-03
   34.0000  2.1228753E-03
   35.0000  2.1581016E-03
   36.0000  2.1928419E-03
   37.0000  2.2259154E-03
   38.0000  2.2559931E-03
   39.0000  2.2814993E-03
   40.0000  2.3007246E-03
   41.0000  2.3121264E-03
   42.0000  2.3146643E-03
   43.0000  2.3080303E-03
   44.0000  2.2927326E-03
   45.0000  2.2700457E-03
   46.0000  2.2418590E-03
   47.0000  2.2104690E-03
   48.0000  2.1783496E-03
   49.0000  2.1479145E-03
   50.0000  2.1212801E-03
   52.0000  2.0851911E-03
   54.0000  2.0748000E-03
   56.0000  2.0847300E-03
   58.0000  2.1042876E-03
   60.0000  2.1233100E-03
   62.0000  2.1359192E-03
   64.0000  2.1415684E-03
   66.0000  2.1433821E-03
   68.0000  2.1454477E-03
   70.0000  2.1511398E-03
   72.0000  2.1627135E-03
   74.0000  2.1813484E-03
   76.0000  2.2069566E-03
   78.0000  2.2377872E-03
   80.0000  2.2704249E-03
   82.0000  2.3004672E-03
   84.0000  2.3235420E-03
   86.0000  2.3362149E-03
   88.0000  2.3366197E-03
   90.0000  2.3248414E-03
   92.0000  2.3030228E-03
   94.0000  2.2750100E-03
   96.0000  2.2453985E-03
   98.0000  2.2182142E-03
   100.000  2.1958452E-03
