    Energy    <xanes>    
  -10.0000  3.2634490E-05
  -9.00000  3.6097949E-05
  -8.00000  4.0389926E-05
  -7.00000  4.5851522E-05
  -6.00000  5.3041692E-05
  -5.00000  6.2944139E-05
  -4.00000  7.7464562E-05
  -3.00000  1.0083601E-04
  -2.00000  1.4468866E-04
  -1.00000  2.5572675E-04
   0.00000  7.6696955E-04
   0.50000  1.2566941E-03
   1.00000  1.5988256E-03
   1.50000  1.7853654E-03
   2.00000  1.9363478E-03
   2.50000  2.0489996E-03
   3.00000  2.0306769E-03
   3.50000  1.9179339E-03
   4.00000  1.7971100E-03
   4.50000  1.6774251E-03
   5.00000  1.6323523E-03
   5.50000  1.7025132E-03
   6.00000  1.7925671E-03
   6.50000  1.8110939E-03
   7.00000  1.8145000E-03
   7.50000  1.8463309E-03
   8.00000  1.8998248E-03
   8.50000  1.9619577E-03
   9.00000  2.0255254E-03
   9.50000  2.0868938E-03
   10.0000  2.1459920E-03
   11.0000  2.2388089E-03
   12.0000  2.2443471E-03
   13.0000  2.2183773E-03
   14.0000  2.2241768E-03
   15.0000  2.2549416E-03
   16.0000  2.2967055E-03
   17.0000  2.3140753E-03
   18.0000  2.2803035E-03
   19.0000  2.2080341E-03
   20.0000  2.1300929E-03
   21.0000  2.0678016E-03
   22.0000  2.0243743E-03
   23.0000  1.9950076E-03
   24.0000  1.9756665E-03
   25.0000  1.9651795E-03
   26.0000  1.9635510E-03
   27.0000  1.9703944E-03
   28.0000  1.9847053E-03
   29.0000  2.0052272E-03
   30.0000  2.0306656E-03
   31.0000  2.0596836E-03
   32.0000  2.0908919E-03
   33.0000  2.1229123E-03
   34.0000  2.1544562E-03
   35.0000  2.1843652E-03
   36.0000  2.2116312E-03
   37.0000  2.2354020E-03
   38.0000  2.2549479E-03
   39.0000  2.2695899E-03
   40.0000  2.2786525E-03
   41.0000  2.2815027E-03
   42.0000  2.2776892E-03
   43.0000  2.2671348E-03
   44.0000  2.2503091E-03
   45.0000  2.2283083E-03
   46.0000  2.2028052E-03
   47.0000  2.1758769E-03
   48.0000  2.1497487E-03
   49.0000  2.1265093E-03
   50.0000  2.1078471E-03
   52.0000  2.0879267E-03
   54.0000  2.0905189E-03
   56.0000  2.1075494E-03
   58.0000  2.1283044E-03
   60.0000  2.1447681E-03
   62.0000  2.1536012E-03
   64.0000  2.1556717E-03
   66.0000  2.1545411E-03
   68.0000  2.1545516E-03
   70.0000  2.1591602E-03
   72.0000  2.1702040E-03
   74.0000  2.1879744E-03
   76.0000  2.2114284E-03
   78.0000  2.2383421E-03
   80.0000  2.2656408E-03
   82.0000  2.2899305E-03
   84.0000  2.3080418E-03
   86.0000  2.3174855E-03
   88.0000  2.3168733E-03
   90.0000  2.3063350E-03
   92.0000  2.2877585E-03
   94.0000  2.2645226E-03
   96.0000  2.2405675E-03
   98.0000  2.2191466E-03
   100.000  2.2019484E-03
