    Energy    <xanes>    
  -10.0000  3.1856525E-05
  -9.00000  3.5271105E-05
  -8.00000  3.9544975E-05
  -7.00000  4.5066645E-05
  -6.00000  5.2510689E-05
  -5.00000  6.3171942E-05
  -4.00000  7.9938259E-05
  -3.00000  1.1112556E-04
  -2.00000  1.9703726E-04
  -1.00000  4.6861882E-04
   0.00000  9.1994450E-04
   0.50000  1.1580483E-03
   1.00000  1.4087051E-03
   1.50000  1.5837637E-03
   2.00000  1.5791769E-03
   2.50000  1.4916943E-03
   3.00000  1.4611070E-03
   3.50000  1.4822834E-03
   4.00000  1.5044864E-03
   4.50000  1.5197188E-03
   5.00000  1.5482429E-03
   5.50000  1.6056704E-03
   6.00000  1.6580497E-03
   6.50000  1.6493945E-03
   7.00000  1.6154314E-03
   7.50000  1.6046172E-03
   8.00000  1.6280165E-03
   8.50000  1.6821274E-03
   9.00000  1.7652880E-03
   9.50000  1.8740322E-03
   10.0000  1.9981023E-03
   11.0000  2.2142839E-03
   12.0000  2.3117046E-03
   13.0000  2.3514857E-03
   14.0000  2.3823354E-03
   15.0000  2.4108924E-03
   16.0000  2.4280669E-03
   17.0000  2.4082000E-03
   18.0000  2.3298411E-03
   19.0000  2.2125776E-03
   20.0000  2.0974308E-03
   21.0000  2.0103971E-03
   22.0000  1.9555098E-03
   23.0000  1.9257351E-03
   24.0000  1.9129199E-03
   25.0000  1.9117865E-03
   26.0000  1.9196698E-03
   27.0000  1.9349602E-03
   28.0000  1.9562587E-03
   29.0000  1.9823728E-03
   30.0000  2.0124430E-03
   31.0000  2.0458864E-03
   32.0000  2.0822178E-03
   33.0000  2.1208408E-03
   34.0000  2.1608994E-03
   35.0000  2.2012868E-03
   36.0000  2.2407511E-03
   37.0000  2.2778621E-03
   38.0000  2.3107602E-03
   39.0000  2.3370015E-03
   40.0000  2.3538840E-03
   41.0000  2.3592165E-03
   42.0000  2.3520759E-03
   43.0000  2.3331176E-03
   44.0000  2.3043635E-03
   45.0000  2.2687073E-03
   46.0000  2.2294133E-03
   47.0000  2.1897259E-03
   48.0000  2.1525693E-03
   49.0000  2.1202962E-03
   50.0000  2.0944986E-03
   52.0000  2.0644809E-03
   54.0000  2.0594336E-03
   56.0000  2.0688562E-03
   58.0000  2.0823699E-03
   60.0000  2.0943441E-03
   62.0000  2.1033520E-03
   64.0000  2.1100447E-03
   66.0000  2.1163941E-03
   68.0000  2.1253841E-03
   70.0000  2.1398714E-03
   72.0000  2.1613347E-03
   74.0000  2.1895392E-03
   76.0000  2.2228718E-03
   78.0000  2.2586944E-03
   80.0000  2.2935918E-03
   82.0000  2.3237175E-03
   84.0000  2.3453875E-03
   86.0000  2.3558281E-03
   88.0000  2.3538163E-03
   90.0000  2.3400418E-03
   92.0000  2.3171227E-03
   94.0000  2.2891454E-03
   96.0000  2.2606439E-03
   98.0000  2.2352890E-03
   100.000  2.2149574E-03
