    Energy    <xanes>    
  -10.0000  3.1409963E-05
  -9.00000  3.4705544E-05
  -8.00000  3.8797852E-05
  -7.00000  4.4025420E-05
  -6.00000  5.0954275E-05
  -5.00000  6.0610175E-05
  -4.00000  7.5071818E-05
  -3.00000  9.9320203E-05
  -2.00000  1.4923197E-04
  -1.00000  3.1365057E-04
   0.00000  8.1718106E-04
   0.50000  1.1548191E-03
   1.00000  1.5087643E-03
   1.50000  1.7189760E-03
   2.00000  1.7055252E-03
   2.50000  1.6212562E-03
   3.00000  1.5577561E-03
   3.50000  1.5287006E-03
   4.00000  1.5226805E-03
   4.50000  1.5197688E-03
   5.00000  1.5180220E-03
   5.50000  1.5431768E-03
   6.00000  1.6047374E-03
   6.50000  1.6457535E-03
   7.00000  1.6358722E-03
   7.50000  1.6256210E-03
   8.00000  1.6448924E-03
   8.50000  1.6942598E-03
   9.00000  1.7716346E-03
   9.50000  1.8771611E-03
   10.0000  2.0043479E-03
   11.0000  2.2457829E-03
   12.0000  2.3535964E-03
   13.0000  2.3546384E-03
   14.0000  2.3468485E-03
   15.0000  2.3509925E-03
   16.0000  2.3578784E-03
   17.0000  2.3590836E-03
   18.0000  2.3236873E-03
   19.0000  2.2436364E-03
   20.0000  2.1462449E-03
   21.0000  2.0625317E-03
   22.0000  2.0046983E-03
   23.0000  1.9696492E-03
   24.0000  1.9499227E-03
   25.0000  1.9400410E-03
   26.0000  1.9376313E-03
   27.0000  1.9421110E-03
   28.0000  1.9533615E-03
   29.0000  1.9711514E-03
   30.0000  1.9950045E-03
   31.0000  2.0242081E-03
   32.0000  2.0578224E-03
   33.0000  2.0946711E-03
   34.0000  2.1333932E-03
   35.0000  2.1725966E-03
   36.0000  2.2110124E-03
   37.0000  2.2474669E-03
   38.0000  2.2806216E-03
   39.0000  2.3086880E-03
   40.0000  2.3294228E-03
   41.0000  2.3405175E-03
   42.0000  2.3402241E-03
   43.0000  2.3279369E-03
   44.0000  2.3044987E-03
   45.0000  2.2721297E-03
   46.0000  2.2340299E-03
   47.0000  2.1938238E-03
   48.0000  2.1550207E-03
   49.0000  2.1205968E-03
   50.0000  2.0927266E-03
   52.0000  2.0607016E-03
   54.0000  2.0583727E-03
   56.0000  2.0749610E-03
   58.0000  2.0968631E-03
   60.0000  2.1143434E-03
   62.0000  2.1239390E-03
   64.0000  2.1267938E-03
   66.0000  2.1262609E-03
   68.0000  2.1265576E-03
   70.0000  2.1317447E-03
   72.0000  2.1447014E-03
   74.0000  2.1666129E-03
   76.0000  2.1968711E-03
   78.0000  2.2330192E-03
   80.0000  2.2708819E-03
   82.0000  2.3051448E-03
   84.0000  2.3304263E-03
   86.0000  2.3426243E-03
   88.0000  2.3400196E-03
   90.0000  2.3236492E-03
   92.0000  2.2969203E-03
   94.0000  2.2647184E-03
   96.0000  2.2321780E-03
   98.0000  2.2033380E-03
   100.000  2.1802227E-03
