    Energy    <xanes>    
  -10.0000  3.1479492E-05
  -9.00000  3.4836794E-05
  -8.00000  3.9036481E-05
  -7.00000  4.4457365E-05
  -6.00000  5.1752579E-05
  -5.00000  6.2157454E-05
  -4.00000  7.8338472E-05
  -3.00000  1.0737783E-04
  -2.00000  1.7685608E-04
  -1.00000  4.5489004E-04
   0.00000  1.0176388E-03
   0.50000  1.3314300E-03
   1.00000  1.5550382E-03
   1.50000  1.5425930E-03
   2.00000  1.3874581E-03
   2.50000  1.2957223E-03
   3.00000  1.2942962E-03
   3.50000  1.3308488E-03
   4.00000  1.3820625E-03
   4.50000  1.4329157E-03
   5.00000  1.4728296E-03
   5.50000  1.5032187E-03
   6.00000  1.5156086E-03
   6.50000  1.5094727E-03
   7.00000  1.5063380E-03
   7.50000  1.5207212E-03
   8.00000  1.5596329E-03
   8.50000  1.6274483E-03
   9.00000  1.7284986E-03
   9.50000  1.8627017E-03
   10.0000  2.0166507E-03
   11.0000  2.2982362E-03
   12.0000  2.4549936E-03
   13.0000  2.5095551E-03
   14.0000  2.5167147E-03
   15.0000  2.4946134E-03
   16.0000  2.4610568E-03
   17.0000  2.4052550E-03
   18.0000  2.3036061E-03
   19.0000  2.1739590E-03
   20.0000  2.0568305E-03
   21.0000  1.9751011E-03
   22.0000  1.9293083E-03
   23.0000  1.9097531E-03
   24.0000  1.9057132E-03
   25.0000  1.9096461E-03
   26.0000  1.9180689E-03
   27.0000  1.9304012E-03
   28.0000  1.9472442E-03
   29.0000  1.9692287E-03
   30.0000  1.9966449E-03
   31.0000  2.0294524E-03
   32.0000  2.0672817E-03
   33.0000  2.1093877E-03
   34.0000  2.1547153E-03
   35.0000  2.2020721E-03
   36.0000  2.2501306E-03
   37.0000  2.2970533E-03
   38.0000  2.3399748E-03
   39.0000  2.3749116E-03
   40.0000  2.3974821E-03
   41.0000  2.4042275E-03
   42.0000  2.3938362E-03
   43.0000  2.3676051E-03
   44.0000  2.3289782E-03
   45.0000  2.2825547E-03
   46.0000  2.2331121E-03
   47.0000  2.1849400E-03
   48.0000  2.1414739E-03
   49.0000  2.1051174E-03
   50.0000  2.0771851E-03
   52.0000  2.0468360E-03
   54.0000  2.0435602E-03
   56.0000  2.0544595E-03
   58.0000  2.0682661E-03
   60.0000  2.0793745E-03
   62.0000  2.0871669E-03
   64.0000  2.0933869E-03
   66.0000  2.1006194E-03
   68.0000  2.1117145E-03
   70.0000  2.1290457E-03
   72.0000  2.1538650E-03
   74.0000  2.1861155E-03
   76.0000  2.2243451E-03
   78.0000  2.2655753E-03
   80.0000  2.3055010E-03
   82.0000  2.3392084E-03
   84.0000  2.3621819E-03
   86.0000  2.3712888E-03
   88.0000  2.3654948E-03
   90.0000  2.3461436E-03
   92.0000  2.3167508E-03
   94.0000  2.2823042E-03
   96.0000  2.2480528E-03
   98.0000  2.2180604E-03
   100.000  2.1942369E-03
