    Energy    <xanes>    
  -10.0000  3.2725862E-05
  -9.00000  3.6313566E-05
  -8.00000  4.0825040E-05
  -7.00000  4.6690061E-05
  -6.00000  5.4668838E-05
  -5.00000  6.6264117E-05
  -4.00000  8.4993691E-05
  -3.00000  1.2182658E-04
  -2.00000  2.3631609E-04
  -1.00000  6.6495722E-04
   0.00000  7.1791838E-04
   0.50000  9.1965023E-04
   1.00000  1.2136474E-03
   1.50000  1.5755083E-03
   2.00000  1.8672830E-03
   2.50000  1.9046808E-03
   3.00000  1.8244701E-03
   3.50000  1.7565259E-03
   4.00000  1.7406100E-03
   4.50000  1.7539590E-03
   5.00000  1.7523742E-03
   5.50000  1.7173225E-03
   6.00000  1.6797064E-03
   6.50000  1.6615463E-03
   7.00000  1.6381450E-03
   7.50000  1.6182997E-03
   8.00000  1.6217776E-03
   8.50000  1.6579455E-03
   9.00000  1.7283818E-03
   9.50000  1.8301415E-03
   10.0000  1.9553990E-03
   11.0000  2.2035790E-03
   12.0000  2.3218622E-03
   13.0000  2.3125171E-03
   14.0000  2.2934543E-03
   15.0000  2.3020154E-03
   16.0000  2.3165868E-03
   17.0000  2.3136213E-03
   18.0000  2.2762576E-03
   19.0000  2.2094141E-03
   20.0000  2.1347012E-03
   21.0000  2.0709957E-03
   22.0000  2.0258089E-03
   23.0000  1.9975855E-03
   24.0000  1.9810668E-03
   25.0000  1.9716876E-03
   26.0000  1.9674649E-03
   27.0000  1.9684997E-03
   28.0000  1.9756154E-03
   29.0000  1.9893690E-03
   30.0000  2.0096406E-03
   31.0000  2.0356017E-03
   32.0000  2.0659029E-03
   33.0000  2.0989609E-03
   34.0000  2.1332364E-03
   35.0000  2.1674017E-03
   36.0000  2.2003344E-03
   37.0000  2.2309499E-03
   38.0000  2.2579932E-03
   39.0000  2.2799874E-03
   40.0000  2.2954579E-03
   41.0000  2.3033192E-03
   42.0000  2.3031647E-03
   43.0000  2.2953153E-03
   44.0000  2.2806767E-03
   45.0000  2.2605421E-03
   46.0000  2.2364357E-03
   47.0000  2.2100220E-03
   48.0000  2.1830453E-03
   49.0000  2.1572421E-03
   50.0000  2.1342015E-03
   52.0000  2.1010563E-03
   54.0000  2.0879483E-03
   56.0000  2.0914328E-03
   58.0000  2.1036453E-03
   60.0000  2.1169006E-03
   62.0000  2.1268634E-03
   64.0000  2.1333889E-03
   66.0000  2.1390850E-03
   68.0000  2.1470493E-03
   70.0000  2.1594055E-03
   72.0000  2.1769320E-03
   74.0000  2.1992360E-03
   76.0000  2.2250166E-03
   78.0000  2.2523074E-03
   80.0000  2.2787419E-03
   82.0000  2.3018295E-03
   84.0000  2.3192282E-03
   86.0000  2.3290541E-03
   88.0000  2.3302368E-03
   90.0000  2.3228428E-03
   92.0000  2.3082423E-03
   94.0000  2.2889697E-03
   96.0000  2.2681762E-03
   98.0000  2.2487748E-03
   100.000  2.2326422E-03
