    Energy    <xanes>    
  -10.0000  6.2577257E-05
  -9.00000  6.9018870E-05
  -8.00000  7.6981811E-05
  -7.00000  8.7098753E-05
  -6.00000  1.0042283E-04
  -5.00000  1.1886199E-04
  -4.00000  1.4632984E-04
  -3.00000  1.9270868E-04
  -2.00000  2.9655609E-04
  -1.00000  6.0752426E-04
   0.00000  1.2596190E-03
   0.50000  1.8544590E-03
   1.00000  2.6591105E-03
   1.50000  3.2878851E-03
   2.00000  3.5055941E-03
   2.50000  3.2654820E-03
   3.00000  2.9599297E-03
   3.50000  2.8935314E-03
   4.00000  3.0091220E-03
   4.50000  3.1762257E-03
   5.00000  3.3920476E-03
   5.50000  3.6509406E-03
   6.00000  3.8705921E-03
   6.50000  3.8874234E-03
   7.00000  3.6485837E-03
   7.50000  3.4124724E-03
   8.00000  3.3225147E-03
   8.50000  3.3770921E-03
   9.00000  3.5452539E-03
   9.50000  3.7941667E-03
   10.0000  4.0898167E-03
   11.0000  4.5925939E-03
   12.0000  4.7076339E-03
   13.0000  4.6461424E-03
   14.0000  4.6006205E-03
   15.0000  4.5910968E-03
   16.0000  4.5955089E-03
   17.0000  4.5853833E-03
   18.0000  4.5047622E-03
   19.0000  4.3572170E-03
   20.0000  4.1993646E-03
   21.0000  4.0763891E-03
   22.0000  3.9994110E-03
   23.0000  3.9581970E-03
   24.0000  3.9385133E-03
   25.0000  3.9319169E-03
   26.0000  3.9359620E-03
   27.0000  3.9498431E-03
   28.0000  3.9722827E-03
   29.0000  4.0024952E-03
   30.0000  4.0410220E-03
   31.0000  4.0890292E-03
   32.0000  4.1469889E-03
   33.0000  4.2137921E-03
   34.0000  4.2866808E-03
   35.0000  4.3619312E-03
   36.0000  4.4357621E-03
   37.0000  4.5046719E-03
   38.0000  4.5649562E-03
   39.0000  4.6122259E-03
   40.0000  4.6419388E-03
   41.0000  4.6508500E-03
   42.0000  4.6382654E-03
   43.0000  4.6062088E-03
   44.0000  4.5586155E-03
   45.0000  4.5002852E-03
   46.0000  4.4361773E-03
   47.0000  4.3711098E-03
   48.0000  4.3096002E-03
   49.0000  4.2556162E-03
   50.0000  4.2122053E-03
   52.0000  4.1626816E-03
   54.0000  4.1579437E-03
   56.0000  4.1786562E-03
   58.0000  4.2041822E-03
   60.0000  4.2227541E-03
   62.0000  4.2319766E-03
   64.0000  4.2360021E-03
   66.0000  4.2420951E-03
   68.0000  4.2566655E-03
   70.0000  4.2831338E-03
   72.0000  4.3224291E-03
   74.0000  4.3739731E-03
   76.0000  4.4355266E-03
   78.0000  4.5025213E-03
   80.0000  4.5681332E-03
   82.0000  4.6244913E-03
   84.0000  4.6645659E-03
   86.0000  4.6838237E-03
   88.0000  4.6808989E-03
   90.0000  4.6573777E-03
   92.0000  4.6173776E-03
   94.0000  4.5671437E-03
   96.0000  4.5141287E-03
   98.0000  4.4652070E-03
   100.000  4.4247432E-03
