    Energy    <xanes>    
  -10.0000  3.3315455E-05
  -9.00000  3.6783946E-05
  -8.00000  4.1059831E-05
  -7.00000  4.6468349E-05
  -6.00000  5.3541141E-05
  -5.00000  6.3214778E-05
  -4.00000  7.7316613E-05
  -3.00000  9.9978443E-05
  -2.00000  1.4297338E-04
  -1.00000  2.5697192E-04
   0.00000  8.2477782E-04
   0.50000  1.2558507E-03
   1.00000  1.3921033E-03
   1.50000  1.4092006E-03
   2.00000  1.4301446E-03
   2.50000  1.4683712E-03
   3.00000  1.5024982E-03
   3.50000  1.5571015E-03
   4.00000  1.6732545E-03
   4.50000  1.8493155E-03
   5.00000  2.0459424E-03
   5.50000  2.2396702E-03
   6.00000  2.4121892E-03
   6.50000  2.5347012E-03
   7.00000  2.6094751E-03
   7.50000  2.6506976E-03
   8.00000  2.6757395E-03
   8.50000  2.7103264E-03
   9.00000  2.7478694E-03
   9.50000  2.7581580E-03
   10.0000  2.7410438E-03
   11.0000  2.6801681E-03
   12.0000  2.5703481E-03
   13.0000  2.3582723E-03
   14.0000  2.1159475E-03
   15.0000  1.9380427E-03
   16.0000  1.8466638E-03
   17.0000  1.8219230E-03
   18.0000  1.8342291E-03
   19.0000  1.8586620E-03
   20.0000  1.8810685E-03
   21.0000  1.8988856E-03
   22.0000  1.9156750E-03
   23.0000  1.9354787E-03
   24.0000  1.9609005E-03
   25.0000  1.9931548E-03
   26.0000  2.0322676E-03
   27.0000  2.0772571E-03
   28.0000  2.1264105E-03
   29.0000  2.1777153E-03
   30.0000  2.2292564E-03
   31.0000  2.2790798E-03
   32.0000  2.3245333E-03
   33.0000  2.3619295E-03
   34.0000  2.3872190E-03
   35.0000  2.3973692E-03
   36.0000  2.3915147E-03
   37.0000  2.3711764E-03
   38.0000  2.3395497E-03
   39.0000  2.3004340E-03
   40.0000  2.2574413E-03
   41.0000  2.2137099E-03
   42.0000  2.1719106E-03
   43.0000  2.1342475E-03
   44.0000  2.1023462E-03
   45.0000  2.0771221E-03
   46.0000  2.0587433E-03
   47.0000  2.0467327E-03
   48.0000  2.0401650E-03
   49.0000  2.0378920E-03
   50.0000  2.0387346E-03
   52.0000  2.0456417E-03
   54.0000  2.0546280E-03
   56.0000  2.0629203E-03
   58.0000  2.0709231E-03
   60.0000  2.0812371E-03
   62.0000  2.0970244E-03
   64.0000  2.1202322E-03
   66.0000  2.1506496E-03
   68.0000  2.1861660E-03
   70.0000  2.2236390E-03
   72.0000  2.2597309E-03
   74.0000  2.2915773E-03
   76.0000  2.3172277E-03
   78.0000  2.3356820E-03
   80.0000  2.3465427E-03
   82.0000  2.3496434E-03
   84.0000  2.3450432E-03
   86.0000  2.3334445E-03
   88.0000  2.3166650E-03
   90.0000  2.2976299E-03
   92.0000  2.2796643E-03
   94.0000  2.2654360E-03
   96.0000  2.2561606E-03
   98.0000  2.2514449E-03
   100.000  2.2498039E-03
