    Energy    <xanes>    
  -10.0000  3.2967645E-05
  -9.00000  3.6626628E-05
  -8.00000  4.1258844E-05
  -7.00000  4.7338791E-05
  -6.00000  5.5726236E-05
  -5.00000  6.8180139E-05
  -4.00000  8.9077676E-05
  -3.00000  1.3440751E-04
  -2.00000  2.8907583E-04
  -1.00000  5.7916690E-04
   0.00000  1.1704000E-03
   0.50000  1.4749803E-03
   1.00000  1.6277227E-03
   1.50000  1.5891682E-03
   2.00000  1.4681285E-03
   2.50000  1.3479480E-03
   3.00000  1.2591023E-03
   3.50000  1.2104465E-03
   4.00000  1.2000600E-03
   4.50000  1.2205868E-03
   5.00000  1.2645760E-03
   5.50000  1.3250724E-03
   6.00000  1.3940397E-03
   6.50000  1.4632741E-03
   7.00000  1.5294812E-03
   7.50000  1.5993471E-03
   8.00000  1.6885889E-03
   8.50000  1.8129933E-03
   9.00000  1.9750842E-03
   9.50000  2.1562407E-03
   10.0000  2.3267664E-03
   11.0000  2.5763492E-03
   12.0000  2.7293748E-03
   13.0000  2.8091944E-03
   14.0000  2.7901330E-03
   15.0000  2.6803549E-03
   16.0000  2.4874700E-03
   17.0000  2.2682145E-03
   18.0000  2.0767091E-03
   19.0000  1.9364365E-03
   20.0000  1.8490458E-03
   21.0000  1.8075809E-03
   22.0000  1.8026734E-03
   23.0000  1.8231927E-03
   24.0000  1.8573309E-03
   25.0000  1.8948313E-03
   26.0000  1.9289452E-03
   27.0000  1.9574804E-03
   28.0000  1.9824270E-03
   29.0000  2.0080838E-03
   30.0000  2.0386531E-03
   31.0000  2.0765867E-03
   32.0000  2.1222067E-03
   33.0000  2.1742500E-03
   34.0000  2.2305998E-03
   35.0000  2.2885171E-03
   36.0000  2.3441920E-03
   37.0000  2.3923485E-03
   38.0000  2.4269865E-03
   39.0000  2.4432711E-03
   40.0000  2.4392654E-03
   41.0000  2.4163816E-03
   42.0000  2.3785858E-03
   43.0000  2.3310859E-03
   44.0000  2.2791729E-03
   45.0000  2.2275159E-03
   46.0000  2.1798271E-03
   47.0000  2.1386624E-03
   48.0000  2.1052738E-03
   49.0000  2.0796175E-03
   50.0000  2.0606267E-03
   52.0000  2.0362136E-03
   54.0000  2.0210638E-03
   56.0000  2.0109846E-03
   58.0000  2.0064979E-03
   60.0000  2.0079361E-03
   62.0000  2.0151310E-03
   64.0000  2.0305526E-03
   66.0000  2.0578101E-03
   68.0000  2.0967696E-03
   70.0000  2.1433221E-03
   72.0000  2.1924140E-03
   74.0000  2.2395949E-03
   76.0000  2.2812632E-03
   78.0000  2.3151071E-03
   80.0000  2.3404795E-03
   82.0000  2.3580008E-03
   84.0000  2.3686797E-03
   86.0000  2.3732876E-03
   88.0000  2.3722179E-03
   90.0000  2.3656763E-03
   92.0000  2.3540759E-03
   94.0000  2.3384721E-03
   96.0000  2.3207175E-03
   98.0000  2.3031097E-03
   100.000  2.2876758E-03
