    Energy    <xanes>    
  -10.0000  1.6404623E-03
  -9.00000  2.4453010E-03
  -8.00000  1.6113317E-03
  -7.00000  1.0774625E-03
  -6.00000  9.3610601E-04
  -5.00000  1.0386907E-03
  -4.00000  1.3521864E-03
  -3.00000  1.8116579E-03
  -2.00000  2.3229358E-03
  -1.00000  2.7501994E-03
   0.00000  2.9064759E-03
   0.50000  2.8858515E-03
   1.00000  2.8315363E-03
   1.50000  2.7680620E-03
   2.00000  2.7079282E-03
   2.50000  2.6519476E-03
   3.00000  2.5952486E-03
   3.50000  2.5332235E-03
   4.00000  2.4641169E-03
   4.50000  2.3886851E-03
   5.00000  2.3089603E-03
   5.50000  2.2273704E-03
   6.00000  2.1463615E-03
   6.50000  2.0682995E-03
   7.00000  1.9954619E-03
   7.50000  1.9299835E-03
   8.00000  1.8736906E-03
   8.50000  1.8278744E-03
   9.00000  1.7931227E-03
   9.50000  1.7692955E-03
   10.0000  1.7556423E-03
   11.0000  1.7539591E-03
   12.0000  1.7768316E-03
   13.0000  1.8129236E-03
   14.0000  1.8528789E-03
   15.0000  1.8911022E-03
   16.0000  1.9266094E-03
   17.0000  1.9619702E-03
   18.0000  2.0010715E-03
   19.0000  2.0471140E-03
   20.0000  2.1015109E-03
   21.0000  2.1635849E-03
   22.0000  2.2306978E-03
   23.0000  2.2985151E-03
   24.0000  2.3613439E-03
   25.0000  2.4127472E-03
   26.0000  2.4467143E-03
   27.0000  2.4592891E-03
   28.0000  2.4499123E-03
   29.0000  2.4215600E-03
   30.0000  2.3795412E-03
   31.0000  2.3297712E-03
   32.0000  2.2774551E-03
   33.0000  2.2265099E-03
   34.0000  2.1795230E-03
   35.0000  2.1379398E-03
   36.0000  2.1022990E-03
   37.0000  2.0724653E-03
   38.0000  2.0478589E-03
   39.0000  2.0276804E-03
   40.0000  2.0111134E-03
   41.0000  1.9974809E-03
   42.0000  1.9863372E-03
   43.0000  1.9774879E-03
   44.0000  1.9709519E-03
   45.0000  1.9668869E-03
   46.0000  1.9655064E-03
   47.0000  1.9670086E-03
   48.0000  1.9715285E-03
   49.0000  1.9791111E-03
   50.0000  1.9897027E-03
   52.0000  2.0192242E-03
   54.0000  2.0579615E-03
   56.0000  2.1029543E-03
   58.0000  2.1508556E-03
   60.0000  2.1982251E-03
   62.0000  2.2417963E-03
   64.0000  2.2787911E-03
   66.0000  2.3072604E-03
   68.0000  2.3264100E-03
   70.0000  2.3368277E-03
   72.0000  2.3403891E-03
   74.0000  2.3396452E-03
   76.0000  2.3368629E-03
   78.0000  2.3332678E-03
   80.0000  2.3289156E-03
   82.0000  2.3231292E-03
   84.0000  2.3151247E-03
   86.0000  2.3045037E-03
   88.0000  2.2914855E-03
   90.0000  2.2768853E-03
   92.0000  2.2619051E-03
   94.0000  2.2478154E-03
   96.0000  2.2356246E-03
   98.0000  2.2258420E-03
   100.000  2.2184368E-03
