    Energy    <xanes>    
  -10.0000  3.3857212E-05
  -9.00000  3.7757169E-05
  -8.00000  4.2744339E-05
  -7.00000  4.9383902E-05
  -6.00000  5.8735936E-05
  -5.00000  7.3061487E-05
  -4.00000  9.8209014E-05
  -3.00000  1.5505904E-04
  -2.00000  3.7960160E-04
  -1.00000  1.0356529E-03
   0.00000  1.0575145E-03
   0.50000  1.0812599E-03
   1.00000  1.1194295E-03
   1.50000  1.1438968E-03
   2.00000  1.1718351E-03
   2.50000  1.2269358E-03
   3.00000  1.2949993E-03
   3.50000  1.3494464E-03
   4.00000  1.3921943E-03
   4.50000  1.4218423E-03
   5.00000  1.4385584E-03
   5.50000  1.4634353E-03
   6.00000  1.5254181E-03
   6.50000  1.6458190E-03
   7.00000  1.8266873E-03
   7.50000  2.0439739E-03
   8.00000  2.2642397E-03
   8.50000  2.4633560E-03
   9.00000  2.6196318E-03
   9.50000  2.7067541E-03
   10.0000  2.7153177E-03
   11.0000  2.6189299E-03
   12.0000  2.5574476E-03
   13.0000  2.5705876E-03
   14.0000  2.6391907E-03
   15.0000  2.5753177E-03
   16.0000  2.3238060E-03
   17.0000  2.0511942E-03
   18.0000  1.8666892E-03
   19.0000  1.7778514E-03
   20.0000  1.7569584E-03
   21.0000  1.7744710E-03
   22.0000  1.8082829E-03
   23.0000  1.8453992E-03
   24.0000  1.8800706E-03
   25.0000  1.9109007E-03
   26.0000  1.9390347E-03
   27.0000  1.9673151E-03
   28.0000  1.9992674E-03
   29.0000  2.0377022E-03
   30.0000  2.0837167E-03
   31.0000  2.1367159E-03
   32.0000  2.1952449E-03
   33.0000  2.2578406E-03
   34.0000  2.3230521E-03
   35.0000  2.3883075E-03
   36.0000  2.4483688E-03
   37.0000  2.4949532E-03
   38.0000  2.5186813E-03
   39.0000  2.5127908E-03
   40.0000  2.4763641E-03
   41.0000  2.4148914E-03
   42.0000  2.3380310E-03
   43.0000  2.2563734E-03
   44.0000  2.1790193E-03
   45.0000  2.1124794E-03
   46.0000  2.0605002E-03
   47.0000  2.0243546E-03
   48.0000  2.0033308E-03
   49.0000  1.9952703E-03
   50.0000  1.9970816E-03
   52.0000  2.0163452E-03
   54.0000  2.0373660E-03
   56.0000  2.0506133E-03
   58.0000  2.0586239E-03
   60.0000  2.0643129E-03
   62.0000  2.0670408E-03
   64.0000  2.0678949E-03
   66.0000  2.0725929E-03
   68.0000  2.0878489E-03
   70.0000  2.1174295E-03
   72.0000  2.1616460E-03
   74.0000  2.2179674E-03
   76.0000  2.2809258E-03
   78.0000  2.3422401E-03
   80.0000  2.3922612E-03
   82.0000  2.4224919E-03
   84.0000  2.4281109E-03
   86.0000  2.4094393E-03
   88.0000  2.3717889E-03
   90.0000  2.3238222E-03
   92.0000  2.2750500E-03
   94.0000  2.2332608E-03
   96.0000  2.2026549E-03
   98.0000  2.1833246E-03
   100.000  2.1723653E-03
