    Energy    <xanes>    
  -10.0000  3.1126928E-05
  -9.00000  3.4351663E-05
  -8.00000  3.8346312E-05
  -7.00000  4.3436318E-05
  -6.00000  5.0167798E-05
  -5.00000  5.9540043E-05
  -4.00000  7.3624433E-05
  -3.00000  9.7657124E-05
  -2.00000  1.5082095E-04
  -1.00000  3.5778400E-04
   0.00000  6.8552981E-04
   0.50000  9.4724878E-04
   1.00000  1.2979401E-03
   1.50000  1.5547493E-03
   2.00000  1.6271521E-03
   2.50000  1.5678383E-03
   3.00000  1.4867679E-03
   3.50000  1.4827031E-03
   4.00000  1.5330680E-03
   4.50000  1.5692100E-03
   5.00000  1.6045427E-03
   5.50000  1.6891088E-03
   6.00000  1.8278122E-03
   6.50000  1.9204137E-03
   7.00000  1.8607962E-03
   7.50000  1.7506168E-03
   8.00000  1.6869306E-03
   8.50000  1.6919902E-03
   9.00000  1.7579922E-03
   9.50000  1.8710185E-03
   10.0000  2.0146777E-03
   11.0000  2.2777859E-03
   12.0000  2.3612637E-03
   13.0000  2.3334856E-03
   14.0000  2.2893261E-03
   15.0000  2.2637727E-03
   16.0000  2.2628955E-03
   17.0000  2.2825315E-03
   18.0000  2.2765704E-03
   19.0000  2.2195928E-03
   20.0000  2.1365714E-03
   21.0000  2.0624427E-03
   22.0000  2.0118300E-03
   23.0000  1.9823413E-03
   24.0000  1.9667100E-03
   25.0000  1.9600411E-03
   26.0000  1.9606930E-03
   27.0000  1.9679150E-03
   28.0000  1.9803804E-03
   29.0000  1.9966721E-03
   30.0000  2.0160907E-03
   31.0000  2.0386965E-03
   32.0000  2.0648255E-03
   33.0000  2.0945872E-03
   34.0000  2.1275837E-03
   35.0000  2.1628946E-03
   36.0000  2.1992688E-03
   37.0000  2.2353061E-03
   38.0000  2.2693723E-03
   39.0000  2.2992985E-03
   40.0000  2.3223060E-03
   41.0000  2.3354916E-03
   42.0000  2.3366928E-03
   43.0000  2.3252261E-03
   44.0000  2.3021256E-03
   45.0000  2.2698801E-03
   46.0000  2.2319050E-03
   47.0000  2.1919837E-03
   48.0000  2.1537712E-03
   49.0000  2.1203718E-03
   50.0000  2.0940136E-03
   52.0000  2.0659898E-03
   54.0000  2.0668956E-03
   56.0000  2.0835977E-03
   58.0000  2.1027489E-03
   60.0000  2.1169985E-03
   62.0000  2.1245772E-03
   64.0000  2.1266502E-03
   66.0000  2.1259769E-03
   68.0000  2.1263915E-03
   70.0000  2.1317895E-03
   72.0000  2.1449232E-03
   74.0000  2.1669527E-03
   76.0000  2.1974349E-03
   78.0000  2.2341469E-03
   80.0000  2.2730441E-03
   82.0000  2.3087857E-03
   84.0000  2.3358453E-03
   86.0000  2.3498964E-03
   88.0000  2.3488934E-03
   90.0000  2.3334295E-03
   92.0000  2.3064584E-03
   94.0000  2.2726263E-03
   96.0000  2.2372302E-03
   98.0000  2.2048636E-03
   100.000  2.1782490E-03
