    Energy    <xanes>    
  -10.0000  3.2175522E-05
  -9.00000  3.5528358E-05
  -8.00000  3.9676049E-05
  -7.00000  4.4947483E-05
  -6.00000  5.1887921E-05
  -5.00000  6.1479959E-05
  -4.00000  7.5724939E-05
  -3.00000  9.9626538E-05
  -2.00000  1.5235329E-04
  -1.00000  3.0724155E-04
   0.00000  7.0082235E-04
   0.50000  8.7316171E-04
   1.00000  1.1213669E-03
   1.50000  1.4436391E-03
   2.00000  1.7707902E-03
   2.50000  1.9480922E-03
   3.00000  2.0511511E-03
   3.50000  2.0493983E-03
   4.00000  1.9802355E-03
   4.50000  1.9074539E-03
   5.00000  1.8182701E-03
   5.50000  1.7603446E-03
   6.00000  1.7831292E-03
   6.50000  1.8255921E-03
   7.00000  1.8231954E-03
   7.50000  1.8111728E-03
   8.00000  1.8254397E-03
   8.50000  1.8638683E-03
   9.00000  1.9151133E-03
   9.50000  1.9719847E-03
   10.0000  2.0295532E-03
   11.0000  2.1315253E-03
   12.0000  2.1904336E-03
   13.0000  2.2053058E-03
   14.0000  2.2243855E-03
   15.0000  2.2575088E-03
   16.0000  2.2868541E-03
   17.0000  2.2958864E-03
   18.0000  2.2701357E-03
   19.0000  2.2138218E-03
   20.0000  2.1464408E-03
   21.0000  2.0852224E-03
   22.0000  2.0376660E-03
   23.0000  2.0041885E-03
   24.0000  1.9827485E-03
   25.0000  1.9715102E-03
   26.0000  1.9693030E-03
   27.0000  1.9751403E-03
   28.0000  1.9879052E-03
   29.0000  2.0063977E-03
   30.0000  2.0294497E-03
   31.0000  2.0559363E-03
   32.0000  2.0847423E-03
   33.0000  2.1147609E-03
   34.0000  2.1449013E-03
   35.0000  2.1740663E-03
   36.0000  2.2011296E-03
   37.0000  2.2249761E-03
   38.0000  2.2446145E-03
   39.0000  2.2592981E-03
   40.0000  2.2685838E-03
   41.0000  2.2723128E-03
   42.0000  2.2705559E-03
   43.0000  2.2635763E-03
   44.0000  2.2518345E-03
   45.0000  2.2360260E-03
   46.0000  2.2171172E-03
   47.0000  2.1963451E-03
   48.0000  2.1751491E-03
   49.0000  2.1550334E-03
   50.0000  2.1373831E-03
   52.0000  2.1133831E-03
   54.0000  2.1062903E-03
   56.0000  2.1123111E-03
   58.0000  2.1244526E-03
   60.0000  2.1367050E-03
   62.0000  2.1458995E-03
   64.0000  2.1517790E-03
   66.0000  2.1562909E-03
   68.0000  2.1622857E-03
   70.0000  2.1720582E-03
   72.0000  2.1865020E-03
   74.0000  2.2051180E-03
   76.0000  2.2264963E-03
   78.0000  2.2488428E-03
   80.0000  2.2703310E-03
   82.0000  2.2892442E-03
   84.0000  2.3040200E-03
   86.0000  2.3133458E-03
   88.0000  2.3163713E-03
   90.0000  2.3129923E-03
   92.0000  2.3040678E-03
   94.0000  2.2913887E-03
   96.0000  2.2772813E-03
   98.0000  2.2639439E-03
   100.000  2.2528244E-03
