    Energy    <xanes>    
  -10.0000  3.5223219E-05
  -9.00000  3.9150768E-05
  -8.00000  4.4046762E-05
  -7.00000  5.0315347E-05
  -6.00000  5.8618864E-05
  -5.00000  7.0120428E-05
  -4.00000  8.7059593E-05
  -3.00000  1.1434666E-04
  -2.00000  1.6512681E-04
  -1.00000  2.8955866E-04
   0.00000  8.2475856E-04
   0.50000  1.3837964E-03
   1.00000  1.9720188E-03
   1.50000  2.6424137E-03
   2.00000  2.8858888E-03
   2.50000  2.4852396E-03
   3.00000  2.0517626E-03
   3.50000  1.7971580E-03
   4.00000  1.7596191E-03
   4.50000  1.9244232E-03
   5.00000  2.1853435E-03
   5.50000  2.3365620E-03
   6.00000  2.2500292E-03
   6.50000  2.1281641E-03
   7.00000  2.0631173E-03
   7.50000  2.0477934E-03
   8.00000  2.0714559E-03
   8.50000  2.1049628E-03
   9.00000  2.1242129E-03
   9.50000  2.1305885E-03
   10.0000  2.1326663E-03
   11.0000  2.1204408E-03
   12.0000  2.0949859E-03
   13.0000  2.1145599E-03
   14.0000  2.1679240E-03
   15.0000  2.2281869E-03
   16.0000  2.2710231E-03
   17.0000  2.2645708E-03
   18.0000  2.2121902E-03
   19.0000  2.1485212E-03
   20.0000  2.0978694E-03
   21.0000  2.0632166E-03
   22.0000  2.0384873E-03
   23.0000  2.0193336E-03
   24.0000  2.0055839E-03
   25.0000  1.9988137E-03
   26.0000  1.9998863E-03
   27.0000  2.0084118E-03
   28.0000  2.0233399E-03
   29.0000  2.0434093E-03
   30.0000  2.0671549E-03
   31.0000  2.0928671E-03
   32.0000  2.1187610E-03
   33.0000  2.1432501E-03
   34.0000  2.1651241E-03
   35.0000  2.1835841E-03
   36.0000  2.1982254E-03
   37.0000  2.2090208E-03
   38.0000  2.2162467E-03
   39.0000  2.2202991E-03
   40.0000  2.2214631E-03
   41.0000  2.2197785E-03
   42.0000  2.2150890E-03
   43.0000  2.2072453E-03
   44.0000  2.1963451E-03
   45.0000  2.1828918E-03
   46.0000  2.1678175E-03
   47.0000  2.1523801E-03
   48.0000  2.1379838E-03
   49.0000  2.1259689E-03
   50.0000  2.1174097E-03
   52.0000  2.1127622E-03
   54.0000  2.1232791E-03
   56.0000  2.1420065E-03
   58.0000  2.1605022E-03
   60.0000  2.1730169E-03
   62.0000  2.1779483E-03
   64.0000  2.1772795E-03
   66.0000  2.1749412E-03
   68.0000  2.1748160E-03
   70.0000  2.1792953E-03
   72.0000  2.1888794E-03
   74.0000  2.2026273E-03
   76.0000  2.2189530E-03
   78.0000  2.2362596E-03
   80.0000  2.2531292E-03
   82.0000  2.2681745E-03
   84.0000  2.2798862E-03
   86.0000  2.2867405E-03
   88.0000  2.2876100E-03
   90.0000  2.2822920E-03
   92.0000  2.2718255E-03
   94.0000  2.2583221E-03
   96.0000  2.2443015E-03
   98.0000  2.2318355E-03
   100.000  2.2219656E-03
