    Energy    <xanes>    
  -10.0000  3.2255149E-05
  -9.00000  3.5733628E-05
  -8.00000  4.0088192E-05
  -7.00000  4.5715506E-05
  -6.00000  5.3307113E-05
  -5.00000  6.4201989E-05
  -4.00000  8.1436693E-05
  -3.00000  1.1398951E-04
  -2.00000  2.0621333E-04
  -1.00000  5.8630669E-04
   0.00000  7.2074512E-04
   0.50000  9.1945453E-04
   1.00000  1.1886139E-03
   1.50000  1.4809598E-03
   2.00000  1.7258814E-03
   2.50000  1.8178645E-03
   3.00000  1.8083797E-03
   3.50000  1.7972463E-03
   4.00000  1.7979151E-03
   4.50000  1.7745965E-03
   5.00000  1.7214425E-03
   5.50000  1.6676654E-03
   6.00000  1.6500242E-03
   6.50000  1.6716689E-03
   7.00000  1.6836301E-03
   7.50000  1.6810658E-03
   8.00000  1.6898851E-03
   8.50000  1.7219793E-03
   9.00000  1.7777854E-03
   9.50000  1.8565646E-03
   10.0000  1.9565280E-03
   11.0000  2.1737759E-03
   12.0000  2.2997650E-03
   13.0000  2.3023913E-03
   14.0000  2.2788238E-03
   15.0000  2.2781865E-03
   16.0000  2.2922355E-03
   17.0000  2.3036205E-03
   18.0000  2.2865786E-03
   19.0000  2.2319502E-03
   20.0000  2.1576431E-03
   21.0000  2.0879536E-03
   22.0000  2.0355988E-03
   23.0000  2.0011288E-03
   24.0000  1.9800717E-03
   25.0000  1.9683232E-03
   26.0000  1.9637057E-03
   27.0000  1.9654128E-03
   28.0000  1.9731782E-03
   29.0000  1.9868258E-03
   30.0000  2.0060940E-03
   31.0000  2.0305590E-03
   32.0000  2.0595834E-03
   33.0000  2.0922582E-03
   34.0000  2.1273593E-03
   35.0000  2.1633843E-03
   36.0000  2.1986828E-03
   37.0000  2.2315949E-03
   38.0000  2.2605002E-03
   39.0000  2.2838211E-03
   40.0000  2.3001120E-03
   41.0000  2.3082734E-03
   42.0000  2.3077807E-03
   43.0000  2.2987997E-03
   44.0000  2.2821611E-03
   45.0000  2.2592525E-03
   46.0000  2.2318885E-03
   47.0000  2.2021780E-03
   48.0000  2.1723686E-03
   49.0000  2.1446456E-03
   50.0000  2.1208970E-03
   52.0000  2.0901510E-03
   54.0000  2.0830016E-03
   56.0000  2.0929044E-03
   58.0000  2.1095224E-03
   60.0000  2.1245531E-03
   62.0000  2.1341187E-03
   64.0000  2.1384330E-03
   66.0000  2.1403608E-03
   68.0000  2.1436798E-03
   70.0000  2.1515540E-03
   72.0000  2.1656815E-03
   74.0000  2.1862522E-03
   76.0000  2.2122446E-03
   78.0000  2.2416212E-03
   80.0000  2.2715107E-03
   82.0000  2.2985620E-03
   84.0000  2.3194535E-03
   86.0000  2.3314648E-03
   88.0000  2.3330111E-03
   90.0000  2.3240444E-03
   92.0000  2.3062224E-03
   94.0000  2.2826962E-03
   96.0000  2.2573813E-03
   98.0000  2.2338471E-03
   100.000  2.2143294E-03
