    Energy    <xanes>    
  -10.0000  2.8821706E-05
  -9.00000  3.1660376E-05
  -8.00000  3.5153877E-05
  -7.00000  3.9573592E-05
  -6.00000  4.5371192E-05
  -5.00000  5.3360517E-05
  -4.00000  6.5173926E-05
  -3.00000  8.4625080E-05
  -2.00000  1.2298286E-04
  -1.00000  2.3039416E-04
   0.00000  8.0282503E-04
   0.50000  1.2797708E-03
   1.00000  1.3048172E-03
   1.50000  1.1166016E-03
   2.00000  9.8167064E-04
   2.50000  9.5285481E-04
   3.00000  9.9067225E-04
   3.50000  1.0598718E-03
   4.00000  1.1553340E-03
   4.50000  1.2634296E-03
   5.00000  1.3577060E-03
   5.50000  1.4187242E-03
   6.00000  1.4500973E-03
   6.50000  1.4559230E-03
   7.00000  1.4248198E-03
   7.50000  1.3722116E-03
   8.00000  1.3481918E-03
   8.50000  1.3915099E-03
   9.00000  1.5165571E-03
   9.50000  1.7205787E-03
   10.0000  1.9882321E-03
   11.0000  2.5801301E-03
   12.0000  2.8639804E-03
   13.0000  2.7051760E-03
   14.0000  2.5630092E-03
   15.0000  2.4829335E-03
   16.0000  2.5234622E-03
   17.0000  2.5475250E-03
   18.0000  2.3846451E-03
   19.0000  2.1242721E-03
   20.0000  1.9193027E-03
   21.0000  1.8136328E-03
   22.0000  1.7855818E-03
   23.0000  1.8006947E-03
   24.0000  1.8303678E-03
   25.0000  1.8590299E-03
   26.0000  1.8828663E-03
   27.0000  1.9028976E-03
   28.0000  1.9204824E-03
   29.0000  1.9375865E-03
   30.0000  1.9580492E-03
   31.0000  1.9867165E-03
   32.0000  2.0270426E-03
   33.0000  2.0794294E-03
   34.0000  2.1414239E-03
   35.0000  2.2093221E-03
   36.0000  2.2798372E-03
   37.0000  2.3503397E-03
   38.0000  2.4172192E-03
   39.0000  2.4738279E-03
   40.0000  2.5104813E-03
   41.0000  2.5177325E-03
   42.0000  2.4911989E-03
   43.0000  2.4342917E-03
   44.0000  2.3567879E-03
   45.0000  2.2708295E-03
   46.0000  2.1873720E-03
   47.0000  2.1144803E-03
   48.0000  2.0570256E-03
   49.0000  2.0169874E-03
   50.0000  1.9939599E-03
   52.0000  1.9888201E-03
   54.0000  2.0124955E-03
   56.0000  2.0355518E-03
   58.0000  2.0454568E-03
   60.0000  2.0471961E-03
   62.0000  2.0478845E-03
   64.0000  2.0483537E-03
   66.0000  2.0483812E-03
   68.0000  2.0521265E-03
   70.0000  2.0656443E-03
   72.0000  2.0921668E-03
   74.0000  2.1317688E-03
   76.0000  2.1830952E-03
   78.0000  2.2431366E-03
   80.0000  2.3057275E-03
   82.0000  2.3614160E-03
   84.0000  2.3997621E-03
   86.0000  2.4129528E-03
   88.0000  2.3985897E-03
   90.0000  2.3602776E-03
   92.0000  2.3061687E-03
   94.0000  2.2463680E-03
   96.0000  2.1900594E-03
   98.0000  2.1431409E-03
   100.000  2.1073173E-03
