    Energy    <xanes>    
  -10.0000  4.9532023E-05
  -9.00000  5.8868284E-05
  -8.00000  7.3072958E-05
  -7.00000  9.7630470E-05
  -6.00000  1.5128653E-04
  -5.00000  3.4877486E-04
  -4.00000  9.6688130E-04
  -3.00000  1.2341228E-03
  -2.00000  1.3931252E-03
  -1.00000  1.2827000E-03
   0.00000  1.2251580E-03
   0.50000  1.2258056E-03
   1.00000  1.2420727E-03
   1.50000  1.2802335E-03
   2.00000  1.3382809E-03
   2.50000  1.3981361E-03
   3.00000  1.4408220E-03
   3.50000  1.4832424E-03
   4.00000  1.5570229E-03
   4.50000  1.6783998E-03
   5.00000  1.8478770E-03
   5.50000  2.0569020E-03
   6.00000  2.2848700E-03
   6.50000  2.4983497E-03
   7.00000  2.6615482E-03
   7.50000  2.7531841E-03
   8.00000  2.7816337E-03
   8.50000  2.7788713E-03
   9.00000  2.7686344E-03
   9.50000  2.7524430E-03
   10.0000  2.7296809E-03
   11.0000  2.6839267E-03
   12.0000  2.6091857E-03
   13.0000  2.4341632E-03
   14.0000  2.1950939E-03
   15.0000  1.9862779E-03
   16.0000  1.8518569E-03
   17.0000  1.7874951E-03
   18.0000  1.7730485E-03
   19.0000  1.7886181E-03
   20.0000  1.8192692E-03
   21.0000  1.8554580E-03
   22.0000  1.8917251E-03
   23.0000  1.9255336E-03
   24.0000  1.9568382E-03
   25.0000  1.9875958E-03
   26.0000  2.0207739E-03
   27.0000  2.0591517E-03
   28.0000  2.1044181E-03
   29.0000  2.1568884E-03
   30.0000  2.2157578E-03
   31.0000  2.2793546E-03
   32.0000  2.3448000E-03
   33.0000  2.4071791E-03
   34.0000  2.4592804E-03
   35.0000  2.4929645E-03
   36.0000  2.5019263E-03
   37.0000  2.4842319E-03
   38.0000  2.4429990E-03
   39.0000  2.3850068E-03
   40.0000  2.3183865E-03
   41.0000  2.2506876E-03
   42.0000  2.1878382E-03
   43.0000  2.1338299E-03
   44.0000  2.0907792E-03
   45.0000  2.0591561E-03
   46.0000  2.0381092E-03
   47.0000  2.0258651E-03
   48.0000  2.0201708E-03
   49.0000  2.0187344E-03
   50.0000  2.0196050E-03
   52.0000  2.0234658E-03
   54.0000  2.0279558E-03
   56.0000  2.0345112E-03
   58.0000  2.0442703E-03
   60.0000  2.0570898E-03
   62.0000  2.0736101E-03
   64.0000  2.0958851E-03
   66.0000  2.1258172E-03
   68.0000  2.1638131E-03
   70.0000  2.2085990E-03
   72.0000  2.2573239E-03
   74.0000  2.3056933E-03
   76.0000  2.3485996E-03
   78.0000  2.3812795E-03
   80.0000  2.4004315E-03
   82.0000  2.4047716E-03
   84.0000  2.3950332E-03
   86.0000  2.3738056E-03
   88.0000  2.3454023E-03
   90.0000  2.3153562E-03
   92.0000  2.2890922E-03
   94.0000  2.2702277E-03
   96.0000  2.2596226E-03
   98.0000  2.2557058E-03
   100.000  2.2557154E-03
