    Energy    <xanes>    
  -10.0000  3.2108609E-05
  -9.00000  3.5479609E-05
  -8.00000  3.9658548E-05
  -7.00000  4.4983893E-05
  -6.00000  5.2017338E-05
  -5.00000  6.1765600E-05
  -4.00000  7.6231502E-05
  -3.00000  1.0004394E-04
  -2.00000  1.4672632E-04
  -1.00000  2.7626169E-04
   0.00000  9.4900768E-04
   0.50000  1.4099832E-03
   1.00000  1.4972566E-03
   1.50000  1.5022094E-03
   2.00000  1.5414551E-03
   2.50000  1.5404516E-03
   3.00000  1.5405475E-03
   3.50000  1.5977698E-03
   4.00000  1.7021579E-03
   4.50000  1.7794996E-03
   5.00000  1.7487902E-03
   5.50000  1.6690580E-03
   6.00000  1.6025151E-03
   6.50000  1.5739092E-03
   7.00000  1.5967997E-03
   7.50000  1.6825221E-03
   8.00000  1.8284908E-03
   8.50000  2.0208252E-03
   9.00000  2.2303282E-03
   9.50000  2.4077208E-03
   10.0000  2.5100090E-03
   11.0000  2.5069618E-03
   12.0000  2.4220187E-03
   13.0000  2.3920839E-03
   14.0000  2.3806817E-03
   15.0000  2.3884619E-03
   16.0000  2.3649619E-03
   17.0000  2.2730950E-03
   18.0000  2.1469727E-03
   19.0000  2.0425633E-03
   20.0000  1.9807007E-03
   21.0000  1.9521029E-03
   22.0000  1.9413032E-03
   23.0000  1.9379028E-03
   24.0000  1.9378036E-03
   25.0000  1.9409150E-03
   26.0000  1.9485236E-03
   27.0000  1.9617550E-03
   28.0000  1.9812216E-03
   29.0000  2.0072937E-03
   30.0000  2.0401943E-03
   31.0000  2.0795621E-03
   32.0000  2.1238919E-03
   33.0000  2.1705199E-03
   34.0000  2.2162937E-03
   35.0000  2.2583188E-03
   36.0000  2.2941464E-03
   37.0000  2.3215087E-03
   38.0000  2.3382513E-03
   39.0000  2.3427914E-03
   40.0000  2.3347477E-03
   41.0000  2.3152010E-03
   42.0000  2.2864270E-03
   43.0000  2.2513663E-03
   44.0000  2.2131668E-03
   45.0000  2.1749148E-03
   46.0000  2.1394619E-03
   47.0000  2.1092269E-03
   48.0000  2.0859606E-03
   49.0000  2.0705500E-03
   50.0000  2.0629433E-03
   52.0000  2.0668373E-03
   54.0000  2.0844348E-03
   56.0000  2.1020076E-03
   58.0000  2.1121908E-03
   60.0000  2.1146492E-03
   62.0000  2.1128805E-03
   64.0000  2.1114779E-03
   66.0000  2.1149138E-03
   68.0000  2.1263463E-03
   70.0000  2.1465234E-03
   72.0000  2.1739195E-03
   74.0000  2.2057830E-03
   76.0000  2.2390661E-03
   78.0000  2.2708673E-03
   80.0000  2.2984888E-03
   82.0000  2.3193761E-03
   84.0000  2.3312753E-03
   86.0000  2.3327123E-03
   88.0000  2.3235555E-03
   90.0000  2.3053542E-03
   92.0000  2.2812439E-03
   94.0000  2.2552951E-03
   96.0000  2.2313647E-03
   98.0000  2.2119074E-03
   100.000  2.1974690E-03
