    Energy    <xanes>    
  -10.0000  3.1086915E-05
  -9.00000  3.4319737E-05
  -8.00000  3.8333582E-05
  -7.00000  4.3464917E-05
  -6.00000  5.0284801E-05
  -5.00000  5.9856331E-05
  -4.00000  7.4446441E-05
  -3.00000  1.0008890E-04
  -2.00000  1.6134076E-04
  -1.00000  4.1759031E-04
   0.00000  6.7882980E-04
   0.50000  9.0534094E-04
   1.00000  1.2083253E-03
   1.50000  1.4668002E-03
   2.00000  1.6089240E-03
   2.50000  1.6686213E-03
   3.00000  1.6477234E-03
   3.50000  1.6022138E-03
   4.00000  1.5893505E-03
   4.50000  1.5731970E-03
   5.00000  1.5490599E-03
   5.50000  1.5617019E-03
   6.00000  1.6277486E-03
   6.50000  1.7061793E-03
   7.00000  1.7356789E-03
   7.50000  1.7154296E-03
   8.00000  1.6836201E-03
   8.50000  1.6717834E-03
   9.00000  1.6982018E-03
   9.50000  1.7684766E-03
   10.0000  1.8770712E-03
   11.0000  2.1448644E-03
   12.0000  2.3372596E-03
   13.0000  2.3725763E-03
   14.0000  2.3485533E-03
   15.0000  2.3384974E-03
   16.0000  2.3374120E-03
   17.0000  2.3370649E-03
   18.0000  2.3122702E-03
   19.0000  2.2459870E-03
   20.0000  2.1553086E-03
   21.0000  2.0716968E-03
   22.0000  2.0125251E-03
   23.0000  1.9778176E-03
   24.0000  1.9602386E-03
   25.0000  1.9527823E-03
   26.0000  1.9513736E-03
   27.0000  1.9545105E-03
   28.0000  1.9620749E-03
   29.0000  1.9744588E-03
   30.0000  1.9921834E-03
   31.0000  2.0157589E-03
   32.0000  2.0454883E-03
   33.0000  2.0811153E-03
   34.0000  2.1215008E-03
   35.0000  2.1646255E-03
   36.0000  2.2079927E-03
   37.0000  2.2491180E-03
   38.0000  2.2857046E-03
   39.0000  2.3154838E-03
   40.0000  2.3361299E-03
   41.0000  2.3455877E-03
   42.0000  2.3426934E-03
   43.0000  2.3276675E-03
   44.0000  2.3021646E-03
   45.0000  2.2689040E-03
   46.0000  2.2311394E-03
   47.0000  2.1922049E-03
   48.0000  2.1552004E-03
   49.0000  2.1227574E-03
   50.0000  2.0968361E-03
   52.0000  2.0681924E-03
   54.0000  2.0679543E-03
   56.0000  2.0844905E-03
   58.0000  2.1040244E-03
   60.0000  2.1178320E-03
   62.0000  2.1239283E-03
   64.0000  2.1246586E-03
   66.0000  2.1238888E-03
   68.0000  2.1256729E-03
   70.0000  2.1334498E-03
   72.0000  2.1491601E-03
   74.0000  2.1729767E-03
   76.0000  2.2036163E-03
   78.0000  2.2386077E-03
   80.0000  2.2744569E-03
   82.0000  2.3069656E-03
   84.0000  2.3318146E-03
   86.0000  2.3454003E-03
   88.0000  2.3457248E-03
   90.0000  2.3329833E-03
   92.0000  2.3096088E-03
   94.0000  2.2797420E-03
   96.0000  2.2482071E-03
   98.0000  2.2192204E-03
   100.000  2.1953187E-03
