    Energy    <xanes>    
  -10.0000  2.9146474E-05
  -9.00000  3.1977894E-05
  -8.00000  3.5447395E-05
  -7.00000  3.9813258E-05
  -6.00000  4.5502968E-05
  -5.00000  5.3284296E-05
  -4.00000  6.4700651E-05
  -3.00000  8.3411584E-05
  -2.00000  1.2072620E-04
  -1.00000  2.3346371E-04
   0.00000  7.8063207E-04
   0.50000  9.3350751E-04
   1.00000  9.5259637E-04
   1.50000  9.8024813E-04
   2.00000  1.0282779E-03
   2.50000  1.0804682E-03
   3.00000  1.1353804E-03
   3.50000  1.2077630E-03
   4.00000  1.2906965E-03
   4.50000  1.3620948E-03
   5.00000  1.4141278E-03
   5.50000  1.4391345E-03
   6.00000  1.4270992E-03
   6.50000  1.4056248E-03
   7.00000  1.4182155E-03
   7.50000  1.4941381E-03
   8.00000  1.6446649E-03
   8.50000  1.8593252E-03
   9.00000  2.1087130E-03
   9.50000  2.3582541E-03
   10.0000  2.5755764E-03
   11.0000  2.7644808E-03
   12.0000  2.6246530E-03
   13.0000  2.5421584E-03
   14.0000  2.5154467E-03
   15.0000  2.5941896E-03
   16.0000  2.6047199E-03
   17.0000  2.3945431E-03
   18.0000  2.1059703E-03
   19.0000  1.8932830E-03
   20.0000  1.7866760E-03
   21.0000  1.7592528E-03
   22.0000  1.7765075E-03
   23.0000  1.8108162E-03
   24.0000  1.8460526E-03
   25.0000  1.8764063E-03
   26.0000  1.9017070E-03
   27.0000  1.9238643E-03
   28.0000  1.9459086E-03
   29.0000  1.9717986E-03
   30.0000  2.0053610E-03
   31.0000  2.0487745E-03
   32.0000  2.1018589E-03
   33.0000  2.1626182E-03
   34.0000  2.2284957E-03
   35.0000  2.2972760E-03
   36.0000  2.3666141E-03
   37.0000  2.4322470E-03
   38.0000  2.4865337E-03
   39.0000  2.5193806E-03
   40.0000  2.5219687E-03
   41.0000  2.4911376E-03
   42.0000  2.4312460E-03
   43.0000  2.3522935E-03
   44.0000  2.2661112E-03
   45.0000  2.1831936E-03
   46.0000  2.1111896E-03
   47.0000  2.0546314E-03
   48.0000  2.0152550E-03
   49.0000  1.9925462E-03
   50.0000  1.9843218E-03
   52.0000  1.9974439E-03
   54.0000  2.0242564E-03
   56.0000  2.0432385E-03
   58.0000  2.0515204E-03
   60.0000  2.0555801E-03
   62.0000  2.0581940E-03
   64.0000  2.0584429E-03
   66.0000  2.0585706E-03
   68.0000  2.0650967E-03
   70.0000  2.0839620E-03
   72.0000  2.1175880E-03
   74.0000  2.1654620E-03
   76.0000  2.2246682E-03
   78.0000  2.2892700E-03
   80.0000  2.3502267E-03
   82.0000  2.3971065E-03
   84.0000  2.4211081E-03
   86.0000  2.4178945E-03
   88.0000  2.3889790E-03
   90.0000  2.3412318E-03
   92.0000  2.2847062E-03
   94.0000  2.2295376E-03
   96.0000  2.1830644E-03
   98.0000  2.1482554E-03
   100.000  2.1240715E-03
