    Energy    <xanes>    
  -10.0000  6.3942567E-05
  -9.00000  7.0579849E-05
  -8.00000  7.8768028E-05
  -7.00000  8.9129304E-05
  -6.00000  1.0267180E-04
  -5.00000  1.2114401E-04
  -4.00000  1.4786771E-04
  -3.00000  1.9002201E-04
  -2.00000  2.6653756E-04
  -1.00000  4.4848636E-04
   0.00000  1.2112261E-03
   0.50000  2.0553947E-03
   1.00000  2.8849583E-03
   1.50000  3.4722912E-03
   2.00000  3.7721358E-03
   2.50000  3.9634203E-03
   3.00000  4.1108300E-03
   3.50000  4.0766644E-03
   4.00000  3.8699915E-03
   4.50000  3.6015964E-03
   5.00000  3.3369024E-03
   5.50000  3.2177283E-03
   6.00000  3.3030537E-03
   6.50000  3.4298039E-03
   7.00000  3.4801533E-03
   7.50000  3.5225398E-03
   8.00000  3.5914193E-03
   8.50000  3.6929879E-03
   9.00000  3.8293428E-03
   9.50000  3.9888588E-03
   10.0000  4.1564782E-03
   11.0000  4.4596714E-03
   12.0000  4.5990702E-03
   13.0000  4.5440482E-03
   14.0000  4.4991371E-03
   15.0000  4.5182964E-03
   16.0000  4.5653959E-03
   17.0000  4.5978509E-03
   18.0000  4.5603926E-03
   19.0000  4.4483704E-03
   20.0000  4.3087296E-03
   21.0000  4.1861091E-03
   22.0000  4.0960463E-03
   23.0000  4.0336214E-03
   24.0000  3.9897953E-03
   25.0000  3.9604138E-03
   26.0000  3.9461297E-03
   27.0000  3.9483213E-03
   28.0000  3.9666249E-03
   29.0000  3.9990910E-03
   30.0000  4.0430532E-03
   31.0000  4.0955617E-03
   32.0000  4.1535675E-03
   33.0000  4.2142088E-03
   34.0000  4.2751187E-03
   35.0000  4.3344912E-03
   36.0000  4.3908554E-03
   37.0000  4.4427561E-03
   38.0000  4.4885460E-03
   39.0000  4.5263523E-03
   40.0000  4.5541857E-03
   41.0000  4.5701566E-03
   42.0000  4.5727786E-03
   43.0000  4.5613185E-03
   44.0000  4.5361088E-03
   45.0000  4.4987242E-03
   46.0000  4.4519457E-03
   47.0000  4.3995093E-03
   48.0000  4.3456888E-03
   49.0000  4.2947944E-03
   50.0000  4.2506666E-03
   52.0000  4.1932500E-03
   54.0000  4.1817938E-03
   56.0000  4.2057069E-03
   58.0000  4.2448324E-03
   60.0000  4.2810424E-03
   62.0000  4.3046160E-03
   64.0000  4.3147776E-03
   66.0000  4.3168738E-03
   68.0000  4.3185526E-03
   70.0000  4.3266420E-03
   72.0000  4.3456544E-03
   74.0000  4.3775801E-03
   76.0000  4.4218030E-03
   78.0000  4.4748281E-03
   80.0000  4.5305743E-03
   82.0000  4.5816083E-03
   84.0000  4.6207872E-03
   86.0000  4.6426394E-03
   88.0000  4.6442844E-03
   90.0000  4.6259991E-03
   92.0000  4.5913912E-03
   94.0000  4.5468247E-03
   96.0000  4.4998346E-03
   98.0000  4.4569329E-03
   100.000  4.4218751E-03
