    Energy    <xanes>    
  -10.0000  3.1786021E-05
  -9.00000  3.5070919E-05
  -8.00000  3.9129414E-05
  -7.00000  4.4280095E-05
  -6.00000  5.1048483E-05
  -5.00000  6.0369906E-05
  -4.00000  7.4090285E-05
  -3.00000  9.6437003E-05
  -2.00000  1.3963914E-04
  -1.00000  2.5750977E-04
   0.00000  8.5512085E-04
   0.50000  1.2376820E-03
   1.00000  1.3864336E-03
   1.50000  1.4801191E-03
   2.00000  1.5097225E-03
   2.50000  1.5006646E-03
   3.00000  1.5330628E-03
   3.50000  1.6264621E-03
   4.00000  1.6969237E-03
   4.50000  1.6581967E-03
   5.00000  1.5910310E-03
   5.50000  1.5587441E-03
   6.00000  1.5714034E-03
   6.50000  1.6228582E-03
   7.00000  1.7198724E-03
   7.50000  1.8686441E-03
   8.00000  2.0529081E-03
   8.50000  2.2413698E-03
   9.00000  2.3980571E-03
   9.50000  2.4907367E-03
   10.0000  2.5164080E-03
   11.0000  2.4704418E-03
   12.0000  2.4292377E-03
   13.0000  2.4179721E-03
   14.0000  2.4203654E-03
   15.0000  2.4074428E-03
   16.0000  2.3302231E-03
   17.0000  2.2013504E-03
   18.0000  2.0786466E-03
   19.0000  1.9977041E-03
   20.0000  1.9579738E-03
   21.0000  1.9432849E-03
   22.0000  1.9389685E-03
   23.0000  1.9375680E-03
   24.0000  1.9377654E-03
   25.0000  1.9413454E-03
   26.0000  1.9506515E-03
   27.0000  1.9671827E-03
   28.0000  1.9912974E-03
   29.0000  2.0225495E-03
   30.0000  2.0599589E-03
   31.0000  2.1019783E-03
   32.0000  2.1464785E-03
   33.0000  2.1910430E-03
   34.0000  2.2333732E-03
   35.0000  2.2713884E-03
   36.0000  2.3030012E-03
   37.0000  2.3260116E-03
   38.0000  2.3384493E-03
   39.0000  2.3391864E-03
   40.0000  2.3283587E-03
   41.0000  2.3073309E-03
   42.0000  2.2783218E-03
   43.0000  2.2439770E-03
   44.0000  2.2070811E-03
   45.0000  2.1703986E-03
   46.0000  2.1365240E-03
   47.0000  2.1076646E-03
   48.0000  2.0853915E-03
   49.0000  2.0704564E-03
   50.0000  2.0627451E-03
   52.0000  2.0649678E-03
   54.0000  2.0803616E-03
   56.0000  2.0970386E-03
   58.0000  2.1080850E-03
   60.0000  2.1124430E-03
   62.0000  2.1130909E-03
   64.0000  2.1145936E-03
   66.0000  2.1211277E-03
   68.0000  2.1351337E-03
   70.0000  2.1568646E-03
   72.0000  2.1848523E-03
   74.0000  2.2166429E-03
   76.0000  2.2493408E-03
   78.0000  2.2799933E-03
   80.0000  2.3058284E-03
   82.0000  2.3243690E-03
   84.0000  2.3336145E-03
   86.0000  2.3324171E-03
   88.0000  2.3209703E-03
   90.0000  2.3011660E-03
   92.0000  2.2764707E-03
   94.0000  2.2510997E-03
   96.0000  2.2287168E-03
   98.0000  2.2113115E-03
   100.000  2.1989253E-03
