    Energy    <xanes>    
  -10.0000  3.2555235E-05
  -9.00000  3.6112753E-05
  -8.00000  4.0582237E-05
  -7.00000  4.6385923E-05
  -6.00000  5.4268462E-05
  -5.00000  6.5694201E-05
  -4.00000  8.4055281E-05
  -3.00000  1.1967500E-04
  -2.00000  2.2538766E-04
  -1.00000  6.7854043E-04
   0.00000  7.4935619E-04
   0.50000  9.1117729E-04
   1.00000  1.1549911E-03
   1.50000  1.4525160E-03
   2.00000  1.7134473E-03
   2.50000  1.8378026E-03
   3.00000  1.8573669E-03
   3.50000  1.8294713E-03
   4.00000  1.7931687E-03
   4.50000  1.7585688E-03
   5.00000  1.7259995E-03
   5.50000  1.6982664E-03
   6.00000  1.6875413E-03
   6.50000  1.6999696E-03
   7.00000  1.6985184E-03
   7.50000  1.6797062E-03
   8.00000  1.6715194E-03
   8.50000  1.6875813E-03
   9.00000  1.7331611E-03
   9.50000  1.8126145E-03
   10.0000  1.9234059E-03
   11.0000  2.1729926E-03
   12.0000  2.3199480E-03
   13.0000  2.3292803E-03
   14.0000  2.3039515E-03
   15.0000  2.2926669E-03
   16.0000  2.2906847E-03
   17.0000  2.2905075E-03
   18.0000  2.2714805E-03
   19.0000  2.2218927E-03
   20.0000  2.1541230E-03
   21.0000  2.0890587E-03
   22.0000  2.0391608E-03
   23.0000  2.0057459E-03
   24.0000  1.9848174E-03
   25.0000  1.9725402E-03
   26.0000  1.9670454E-03
   27.0000  1.9677847E-03
   28.0000  1.9745421E-03
   29.0000  1.9870524E-03
   30.0000  2.0050533E-03
   31.0000  2.0283424E-03
   32.0000  2.0566296E-03
   33.0000  2.0892531E-03
   34.0000  2.1249833E-03
   35.0000  2.1620871E-03
   36.0000  2.1986154E-03
   37.0000  2.2326847E-03
   38.0000  2.2625623E-03
   39.0000  2.2866101E-03
   40.0000  2.3033082E-03
   41.0000  2.3114590E-03
   42.0000  2.3104612E-03
   43.0000  2.3004857E-03
   44.0000  2.2824883E-03
   45.0000  2.2580858E-03
   46.0000  2.2293634E-03
   47.0000  2.1986630E-03
   48.0000  2.1683742E-03
   49.0000  2.1407180E-03
   50.0000  2.1175252E-03
   52.0000  2.0888383E-03
   54.0000  2.0839741E-03
   56.0000  2.0954106E-03
   58.0000  2.1124003E-03
   60.0000  2.1266861E-03
   62.0000  2.1347842E-03
   64.0000  2.1376062E-03
   66.0000  2.1386407E-03
   68.0000  2.1418090E-03
   70.0000  2.1500338E-03
   72.0000  2.1647358E-03
   74.0000  2.1859215E-03
   76.0000  2.2124291E-03
   78.0000  2.2421283E-03
   80.0000  2.2721493E-03
   82.0000  2.2992071E-03
   84.0000  2.3200237E-03
   86.0000  2.3318657E-03
   88.0000  2.3331338E-03
   90.0000  2.3238255E-03
   92.0000  2.3056914E-03
   94.0000  2.2819493E-03
   96.0000  2.2565100E-03
   98.0000  2.2328978E-03
   100.000  2.2133152E-03
