    Energy    <xanes>    
  -10.0000  3.2651337E-05
  -9.00000  3.5949189E-05
  -8.00000  3.9989660E-05
  -7.00000  4.5062353E-05
  -6.00000  5.1635623E-05
  -5.00000  6.0525062E-05
  -4.00000  7.3303001E-05
  -3.00000  9.3485002E-05
  -2.00000  1.3101441E-04
  -1.00000  2.2885816E-04
   0.00000  7.0869746E-04
   0.50000  1.0211373E-03
   1.00000  1.1278814E-03
   1.50000  1.1849014E-03
   2.00000  1.2559480E-03
   2.50000  1.3295887E-03
   3.00000  1.3990120E-03
   3.50000  1.4874803E-03
   4.00000  1.6174399E-03
   4.50000  1.8143631E-03
   5.00000  2.0639744E-03
   5.50000  2.3083731E-03
   6.00000  2.5108085E-03
   6.50000  2.6658930E-03
   7.00000  2.7607969E-03
   7.50000  2.7876160E-03
   8.00000  2.7779627E-03
   8.50000  2.7888201E-03
   9.00000  2.8109579E-03
   9.50000  2.7902575E-03
   10.0000  2.7487051E-03
   11.0000  2.7329951E-03
   12.0000  2.7221433E-03
   13.0000  2.5044803E-03
   14.0000  2.1703972E-03
   15.0000  1.9126175E-03
   16.0000  1.7783385E-03
   17.0000  1.7364996E-03
   18.0000  1.7455107E-03
   19.0000  1.7747064E-03
   20.0000  1.8095714E-03
   21.0000  1.8465246E-03
   22.0000  1.8846677E-03
   23.0000  1.9222786E-03
   24.0000  1.9580995E-03
   25.0000  1.9931860E-03
   26.0000  2.0305637E-03
   27.0000  2.0732284E-03
   28.0000  2.1224975E-03
   29.0000  2.1779295E-03
   30.0000  2.2382772E-03
   31.0000  2.3018843E-03
   32.0000  2.3656838E-03
   33.0000  2.4238953E-03
   34.0000  2.4684036E-03
   35.0000  2.4914270E-03
   36.0000  2.4888207E-03
   37.0000  2.4616460E-03
   38.0000  2.4151855E-03
   39.0000  2.3565976E-03
   40.0000  2.2928908E-03
   41.0000  2.2299403E-03
   42.0000  2.1722531E-03
   43.0000  2.1229647E-03
   44.0000  2.0838440E-03
   45.0000  2.0553433E-03
   46.0000  2.0367682E-03
   47.0000  2.0265669E-03
   48.0000  2.0227000E-03
   49.0000  2.0230357E-03
   50.0000  2.0257077E-03
   52.0000  2.0332250E-03
   54.0000  2.0408196E-03
   56.0000  2.0489712E-03
   58.0000  2.0585305E-03
   60.0000  2.0700925E-03
   62.0000  2.0853596E-03
   64.0000  2.1068554E-03
   66.0000  2.1361748E-03
   68.0000  2.1731419E-03
   70.0000  2.2161499E-03
   72.0000  2.2624311E-03
   74.0000  2.3080043E-03
   76.0000  2.3480144E-03
   78.0000  2.3777994E-03
   80.0000  2.3941471E-03
   82.0000  2.3959965E-03
   84.0000  2.3844571E-03
   86.0000  2.3625558E-03
   88.0000  2.3349079E-03
   90.0000  2.3069759E-03
   92.0000  2.2836926E-03
   94.0000  2.2680115E-03
   96.0000  2.2602753E-03
   98.0000  2.2586766E-03
   100.000  2.2604376E-03
