    Energy    <xanes>    
  -10.0000  2.9635989E-05
  -9.00000  3.2573886E-05
  -8.00000  3.6190177E-05
  -7.00000  4.0767161E-05
  -6.00000  4.6777864E-05
  -5.00000  5.5085789E-05
  -4.00000  6.7466495E-05
  -3.00000  8.8274990E-05
  -2.00000  1.3175908E-04
  -1.00000  2.7768636E-04
   0.00000  8.7928800E-04
   0.50000  9.6434298E-04
   1.00000  9.7126414E-04
   1.50000  1.0066089E-03
   2.00000  1.0583052E-03
   2.50000  1.1140890E-03
   3.00000  1.1797047E-03
   3.50000  1.2598906E-03
   4.00000  1.3368783E-03
   4.50000  1.3917984E-03
   5.00000  1.4246556E-03
   5.50000  1.4287367E-03
   6.00000  1.4053504E-03
   6.50000  1.3905109E-03
   7.00000  1.4219213E-03
   7.50000  1.5214656E-03
   8.00000  1.6940036E-03
   8.50000  1.9237878E-03
   9.00000  2.1795802E-03
   9.50000  2.4247542E-03
   10.0000  2.6203401E-03
   11.0000  2.7443161E-03
   12.0000  2.5995055E-03
   13.0000  2.5142176E-03
   14.0000  2.5159819E-03
   15.0000  2.6052980E-03
   16.0000  2.5808833E-03
   17.0000  2.3424707E-03
   18.0000  2.0624700E-03
   19.0000  1.8708100E-03
   20.0000  1.7809092E-03
   21.0000  1.7631879E-03
   22.0000  1.7845037E-03
   23.0000  1.8197157E-03
   24.0000  1.8550648E-03
   25.0000  1.8859342E-03
   26.0000  1.9121267E-03
   27.0000  1.9350875E-03
   28.0000  1.9575931E-03
   29.0000  1.9836085E-03
   30.0000  2.0170141E-03
   31.0000  2.0600353E-03
   32.0000  2.1126347E-03
   33.0000  2.1731107E-03
   34.0000  2.2392058E-03
   35.0000  2.3086539E-03
   36.0000  2.3784219E-03
   37.0000  2.4430934E-03
   38.0000  2.4941212E-03
   39.0000  2.5215578E-03
   40.0000  2.5179785E-03
   41.0000  2.4821323E-03
   42.0000  2.4196948E-03
   43.0000  2.3408423E-03
   44.0000  2.2567241E-03
   45.0000  2.1768947E-03
   46.0000  2.1082031E-03
   47.0000  2.0546276E-03
   48.0000  2.0175545E-03
   49.0000  1.9962581E-03
   50.0000  1.9884470E-03
   52.0000  1.9995672E-03
   54.0000  2.0224483E-03
   56.0000  2.0387559E-03
   58.0000  2.0467462E-03
   60.0000  2.0514745E-03
   62.0000  2.0547334E-03
   64.0000  2.0565040E-03
   66.0000  2.0601812E-03
   68.0000  2.0719690E-03
   70.0000  2.0964058E-03
   72.0000  2.1345768E-03
   74.0000  2.1851420E-03
   76.0000  2.2448112E-03
   78.0000  2.3076872E-03
   80.0000  2.3651917E-03
   82.0000  2.4077000E-03
   84.0000  2.4274358E-03
   86.0000  2.4211141E-03
   88.0000  2.3908866E-03
   90.0000  2.3433847E-03
   92.0000  2.2876990E-03
   94.0000  2.2329996E-03
   96.0000  2.1862005E-03
   98.0000  2.1503910E-03
   100.000  2.1249183E-03
