    Energy    <xanes>    
  -10.0000  3.0877231E-05
  -9.00000  3.3923828E-05
  -8.00000  3.7653348E-05
  -7.00000  4.2334178E-05
  -6.00000  4.8401873E-05
  -5.00000  5.6616933E-05
  -4.00000  6.8445823E-05
  -3.00000  8.7149749E-05
  -2.00000  1.2179633E-04
  -1.00000  2.1005520E-04
   0.00000  6.2482382E-04
   0.50000  9.4827798E-04
   1.00000  1.1580802E-03
   1.50000  1.3299927E-03
   2.00000  1.4387424E-03
   2.50000  1.4488783E-03
   3.00000  1.3871856E-03
   3.50000  1.3103326E-03
   4.00000  1.2759437E-03
   4.50000  1.3023452E-03
   5.00000  1.3654003E-03
   5.50000  1.4467020E-03
   6.00000  1.5605846E-03
   6.50000  1.7297259E-03
   7.00000  1.9577512E-03
   7.50000  2.2070957E-03
   8.00000  2.4122793E-03
   8.50000  2.5466387E-03
   9.00000  2.6297774E-03
   9.50000  2.6809622E-03
   10.0000  2.7069814E-03
   11.0000  2.7021569E-03
   12.0000  2.6402206E-03
   13.0000  2.5777619E-03
   14.0000  2.5389307E-03
   15.0000  2.4314863E-03
   16.0000  2.2450587E-03
   17.0000  2.0618912E-03
   18.0000  1.9363157E-03
   19.0000  1.8712393E-03
   20.0000  1.8471709E-03
   21.0000  1.8437213E-03
   22.0000  1.8492863E-03
   23.0000  1.8613066E-03
   24.0000  1.8807544E-03
   25.0000  1.9075526E-03
   26.0000  1.9399644E-03
   27.0000  1.9762323E-03
   28.0000  2.0157404E-03
   29.0000  2.0587245E-03
   30.0000  2.1053670E-03
   31.0000  2.1553505E-03
   32.0000  2.2079949E-03
   33.0000  2.2623005E-03
   34.0000  2.3163944E-03
   35.0000  2.3667423E-03
   36.0000  2.4080815E-03
   37.0000  2.4346412E-03
   38.0000  2.4421597E-03
   39.0000  2.4294786E-03
   40.0000  2.3987864E-03
   41.0000  2.3546007E-03
   42.0000  2.3023392E-03
   43.0000  2.2472466E-03
   44.0000  2.1938529E-03
   45.0000  2.1457412E-03
   46.0000  2.1054105E-03
   47.0000  2.0741990E-03
   48.0000  2.0523181E-03
   49.0000  2.0390215E-03
   50.0000  2.0328761E-03
   52.0000  2.0347617E-03
   54.0000  2.0443945E-03
   56.0000  2.0537322E-03
   58.0000  2.0611516E-03
   60.0000  2.0682886E-03
   62.0000  2.0774035E-03
   64.0000  2.0906394E-03
   66.0000  2.1097416E-03
   68.0000  2.1356082E-03
   70.0000  2.1680762E-03
   72.0000  2.2059992E-03
   74.0000  2.2472430E-03
   76.0000  2.2885750E-03
   78.0000  2.3258630E-03
   80.0000  2.3548292E-03
   82.0000  2.3720994E-03
   84.0000  2.3760340E-03
   86.0000  2.3670329E-03
   88.0000  2.3474026E-03
   90.0000  2.3209915E-03
   92.0000  2.2925554E-03
   94.0000  2.2666837E-03
   96.0000  2.2465016E-03
   98.0000  2.2328380E-03
   100.000  2.2244831E-03
