    Energy    <xanes>    
  -10.0000  3.1647314E-05
  -9.00000  3.4974399E-05
  -8.00000  3.9104054E-05
  -7.00000  4.4374391E-05
  -6.00000  5.1346570E-05
  -5.00000  6.1024712E-05
  -4.00000  7.5396826E-05
  -3.00000  9.9007136E-05
  -2.00000  1.4482160E-04
  -1.00000  2.6749118E-04
   0.00000  8.7619738E-04
   0.50000  1.4497081E-03
   1.00000  1.7250011E-03
   1.50000  1.7123302E-03
   2.00000  1.6105150E-03
   2.50000  1.5381989E-03
   3.00000  1.5394952E-03
   3.50000  1.5556553E-03
   4.00000  1.5269223E-03
   4.50000  1.4900130E-03
   5.00000  1.5142389E-03
   5.50000  1.5959872E-03
   6.00000  1.6316926E-03
   6.50000  1.6071632E-03
   7.00000  1.5793987E-03
   7.50000  1.5797868E-03
   8.00000  1.6202225E-03
   8.50000  1.7014889E-03
   9.00000  1.8221282E-03
   9.50000  1.9739471E-03
   10.0000  2.1359319E-03
   11.0000  2.3781331E-03
   12.0000  2.4197227E-03
   13.0000  2.3917119E-03
   14.0000  2.3896212E-03
   15.0000  2.4014207E-03
   16.0000  2.4050519E-03
   17.0000  2.3693301E-03
   18.0000  2.2798581E-03
   19.0000  2.1676424E-03
   20.0000  2.0717669E-03
   21.0000  2.0085828E-03
   22.0000  1.9751501E-03
   23.0000  1.9607068E-03
   24.0000  1.9548436E-03
   25.0000  1.9518874E-03
   26.0000  1.9511287E-03
   27.0000  1.9544726E-03
   28.0000  1.9640656E-03
   29.0000  1.9810473E-03
   30.0000  2.0053337E-03
   31.0000  2.0359584E-03
   32.0000  2.0714959E-03
   33.0000  2.1103493E-03
   34.0000  2.1509394E-03
   35.0000  2.1918271E-03
   36.0000  2.2316533E-03
   37.0000  2.2688497E-03
   38.0000  2.3013507E-03
   39.0000  2.3266435E-03
   40.0000  2.3422601E-03
   41.0000  2.3464672E-03
   42.0000  2.3387850E-03
   43.0000  2.3201082E-03
   44.0000  2.2924465E-03
   45.0000  2.2584792E-03
   46.0000  2.2211415E-03
   47.0000  2.1833385E-03
   48.0000  2.1477500E-03
   49.0000  2.1166472E-03
   50.0000  2.0917088E-03
   52.0000  2.0633397E-03
   54.0000  2.0613367E-03
   56.0000  2.0757772E-03
   58.0000  2.0946617E-03
   60.0000  2.1095832E-03
   62.0000  2.1179524E-03
   64.0000  2.1217905E-03
   66.0000  2.1250205E-03
   68.0000  2.1313810E-03
   70.0000  2.1434636E-03
   72.0000  2.1625221E-03
   74.0000  2.1885779E-03
   76.0000  2.2203504E-03
   78.0000  2.2551277E-03
   80.0000  2.2890618E-03
   82.0000  2.3178918E-03
   84.0000  2.3377301E-03
   86.0000  2.3457380E-03
   88.0000  2.3407055E-03
   90.0000  2.3234816E-03
   92.0000  2.2970311E-03
   94.0000  2.2658560E-03
   96.0000  2.2347774E-03
   98.0000  2.2075263E-03
   100.000  2.1858594E-03
