    Energy    <xanes>    
  -10.0000  4.8303675E-05
  -9.00000  5.7349590E-05
  -8.00000  7.1216176E-05
  -7.00000  9.5871811E-05
  -6.00000  1.5628774E-04
  -5.00000  4.0312390E-04
  -4.00000  6.7317463E-04
  -3.00000  1.2459407E-03
  -2.00000  1.4253227E-03
  -1.00000  1.2689407E-03
   0.00000  1.3999447E-03
   0.50000  1.3708369E-03
   1.00000  1.2634421E-03
   1.50000  1.1954978E-03
   2.00000  1.2041494E-03
   2.50000  1.2760445E-03
   3.00000  1.3829595E-03
   3.50000  1.4853176E-03
   4.00000  1.5673454E-03
   4.50000  1.6521208E-03
   5.00000  1.7646549E-03
   5.50000  1.9059090E-03
   6.00000  2.0510138E-03
   6.50000  2.1756464E-03
   7.00000  2.2806808E-03
   7.50000  2.3780774E-03
   8.00000  2.4694904E-03
   8.50000  2.5456195E-03
   9.00000  2.6005228E-03
   9.50000  2.6342445E-03
   10.0000  2.6444744E-03
   11.0000  2.6187289E-03
   12.0000  2.6060854E-03
   13.0000  2.5649204E-03
   14.0000  2.4152914E-03
   15.0000  2.1960520E-03
   16.0000  1.9978361E-03
   17.0000  1.8645411E-03
   18.0000  1.7961505E-03
   19.0000  1.7768243E-03
   20.0000  1.7892420E-03
   21.0000  1.8195240E-03
   22.0000  1.8581570E-03
   23.0000  1.8992183E-03
   24.0000  1.9394303E-03
   25.0000  1.9777865E-03
   26.0000  2.0151375E-03
   27.0000  2.0531821E-03
   28.0000  2.0934141E-03
   29.0000  2.1367259E-03
   30.0000  2.1836266E-03
   31.0000  2.2344824E-03
   32.0000  2.2891824E-03
   33.0000  2.3461544E-03
   34.0000  2.4013816E-03
   35.0000  2.4483704E-03
   36.0000  2.4795374E-03
   37.0000  2.4885781E-03
   38.0000  2.4727231E-03
   39.0000  2.4337483E-03
   40.0000  2.3772797E-03
   41.0000  2.3109309E-03
   42.0000  2.2423521E-03
   43.0000  2.1779319E-03
   44.0000  2.1222248E-03
   45.0000  2.0778480E-03
   46.0000  2.0456283E-03
   47.0000  2.0249005E-03
   48.0000  2.0139140E-03
   49.0000  2.0103162E-03
   50.0000  2.0116586E-03
   52.0000  2.0213699E-03
   54.0000  2.0337913E-03
   56.0000  2.0470541E-03
   58.0000  2.0598283E-03
   60.0000  2.0695578E-03
   62.0000  2.0766635E-03
   64.0000  2.0863109E-03
   66.0000  2.1046476E-03
   68.0000  2.1350844E-03
   70.0000  2.1778911E-03
   72.0000  2.2307603E-03
   74.0000  2.2886944E-03
   76.0000  2.3444037E-03
   78.0000  2.3900976E-03
   80.0000  2.4197159E-03
   82.0000  2.4302494E-03
   84.0000  2.4218356E-03
   86.0000  2.3972957E-03
   88.0000  2.3617112E-03
   90.0000  2.3218011E-03
   92.0000  2.2845486E-03
   94.0000  2.2552553E-03
   96.0000  2.2360536E-03
   98.0000  2.2258085E-03
   100.000  2.2214397E-03
